school_id,school_name_en,school_name_zh,stage,curriculums,confidence,source,reason
sch_01737,St. Stephen's College (南區),聖士提反書院（南區分校）,中學,IB,HIGH,schools.ts curriculum field,Declared IB curriculum
sch_01738,St. Stephen's College (荃灣區),聖士提反書院（第3校）,中學,IB,HIGH,schools.ts curriculum field,Declared IB curriculum
sch_01739,Good Hope School (中西區),德望學校（中西區）,中學,BRITISH,HIGH,schools.ts curriculum field,Declared British curriculum
sch_01740,Rosaryhill School (東區),玫瑰崗學校（東區）,中學,BRITISH,HIGH,schools.ts curriculum field,Declared British curriculum
sch_01741,Po Leung Kuk Secondary School,保良局中學,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01742,C.C.C. Secondary School,中華基督教會離島區中學,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01743,Methodist Secondary School,循道衛理中學,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01744,Buddhist Secondary School,佛教中學,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01745,Hong Kong Taoist Association Secondary School,香港道教聯合會中學,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01746,Taoist Secondary School,道教九龍城區中學,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01747,Buddhist Secondary School,佛教中西區中學,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01748,Methodist Secondary School,循道衛理中學,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01749,Yan Chai Hospital Secondary School,仁濟醫院屯門區中學,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01750,Buddhist Secondary School,佛教大埔區中學,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01751,Buddhist Secondary School,佛教黃大仙區中學,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01752,Salvation Army Secondary School,救世軍中學,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01753,Sik Sik Yuen Secondary School,嗇色園中學,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01754,Hong Kong Taoist Association Secondary School,香港道教聯合會中學,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01755,Salvation Army Secondary School,救世軍中學,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01756,Salvation Army Secondary School,救世軍西貢區中學,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01757,Shun Tak Fraternal Association Secondary School,順德聯誼總會黃大仙區中學,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01758,Po Leung Kuk Secondary School (油尖旺區),保良局中學（第3校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01759,Taoist Secondary School (北區),道教北區中學（北區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01760,Shun Tak Fraternal Association Secondary School (黃大仙區),順德聯誼總會黃大仙區中學（黃大仙區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01761,Baptist Secondary School (觀塘區),浸信會觀塘區中學（觀塘區分校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01762,Lutheran Secondary School (屯門區),路德會屯門區中學（屯門區分校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01763,Sik Sik Yuen Secondary School (九龍城區),嗇色園中學（九龍城區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01764,Yan Chai Hospital Secondary School (深水埗區),仁濟醫院中學（深水埗區分校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01765,Catholic Secondary School (黃大仙區),天主教中學（第5校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01766,Taoist Secondary School (北區),道教北區中學（北區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01767,Shun Tak Fraternal Association Secondary School (油尖旺區),順德聯誼總會中學（第2校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01768,Baptist Secondary School (南區),浸信會南區中學（南區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01769,Salvation Army Secondary School (葵青區),救世軍葵青區中學（第4校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01770,S.K.H. Secondary School (葵青區),聖公會中學（葵青區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01771,Po Leung Kuk Secondary School (油尖旺區),保良局油尖旺區中學（第1校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01772,Sik Sik Yuen Secondary School (油尖旺區),嗇色園中學（第2校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01773,Yan Chai Hospital Secondary School (黃大仙區),仁濟醫院中學（第3校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01774,Baptist Secondary School (屯門區),浸信會屯門區中學（西區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01775,C.C.C. Secondary School (東區),中華基督教會東區中學（東區分校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01776,Buddhist Secondary School (離島區),佛教中學（離島區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01777,Buddhist Secondary School (觀塘區),佛教中學（西區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01778,Hong Kong Taoist Association Secondary School (大埔區),香港道教聯合會中學（北區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01779,Lutheran Secondary School (東區),路德會東區中學（北區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01780,Salvation Army Secondary School (深水埗區),救世軍深水埗區中學（西區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01781,Shun Tak Fraternal Association Secondary School (油尖旺區),順德聯誼總會中學（油尖旺區分校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01782,Sik Sik Yuen Secondary School (沙田區),嗇色園沙田區中學（第2校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01783,Po Leung Kuk Secondary School (黃大仙區),保良局黃大仙區中學（第3校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01784,Hong Kong Taoist Association Secondary School (南區),香港道教聯合會中學（第4校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01785,Yan Chai Hospital Secondary School (深水埗區),仁濟醫院深水埗區中學（深水埗區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01786,Catholic Secondary School (西貢區),天主教西貢區中學（東區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01787,Yan Chai Hospital Secondary School (葵青區),仁濟醫院中學（葵青區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01788,Po Leung Kuk Secondary School (深水埗區),保良局深水埗區中學（深水埗區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01789,Po Leung Kuk Secondary School (灣仔區),保良局灣仔區中學（灣仔區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01790,Catholic Secondary School (觀塘區),天主教觀塘區中學（觀塘區分校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01791,Taoist Secondary School (油尖旺區),道教油尖旺區中學（油尖旺區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01792,Tung Wah Group of Hospitals Secondary School (北區),東華三院中學（北區分校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01793,S.K.H. Secondary School (屯門區),聖公會中學（屯門區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01794,Yan Chai Hospital Secondary School (深水埗區),仁濟醫院深水埗區中學（深水埗區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01795,Shun Tak Fraternal Association Secondary School (葵青區),順德聯誼總會中學（第5校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01796,Methodist Secondary School (灣仔區),循道衛理灣仔區中學（第1校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01797,Salvation Army Secondary School (中西區),救世軍中西區中學（中西區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01798,Tung Wah Group of Hospitals Secondary School (荃灣區),東華三院中學（荃灣區分校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01799,Buddhist Secondary School (黃大仙區),佛教中學（黃大仙區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01800,Salvation Army Secondary School (南區),救世軍中學（南區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01801,Pok Oi Hospital Secondary School (南區),博愛醫院南區中學（東區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01802,Lutheran Secondary School (南區),路德會南區中學（第2校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01803,C.C.C. Secondary School (東區),中華基督教會中學（東區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01804,Hong Kong Taoist Association Secondary School (深水埗區),香港道教聯合會中學（深水埗區分校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01805,S.K.H. Secondary School (黃大仙區),聖公會中學（第5校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01806,Catholic Secondary School (中西區),天主教中學（東區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01807,Baptist Secondary School (大埔區),浸信會大埔區中學（北區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01808,S.K.H. Secondary School (中西區),聖公會中西區中學（中西區分校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01809,Po Leung Kuk Secondary School (油尖旺區),保良局中學（油尖旺區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01810,C.C.C. Secondary School (南區),中華基督教會南區中學（南區分校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01811,Pok Oi Hospital Secondary School (油尖旺區),博愛醫院油尖旺區中學（第1校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01812,S.K.H. Secondary School (荃灣區),聖公會荃灣區中學（第2校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01813,Sik Sik Yuen Secondary School (沙田區),嗇色園中學（第3校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01814,Baptist Secondary School (深水埗區),浸信會深水埗區中學（北區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01815,Salvation Army Secondary School (黃大仙區),救世軍黃大仙區中學（黃大仙區分校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01816,Shun Tak Fraternal Association Secondary School (深水埗區),順德聯誼總會深水埗區中學（東區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01817,Pok Oi Hospital Secondary School (大埔區),博愛醫院中學（北區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01818,Pok Oi Hospital Secondary School (深水埗區),博愛醫院中學（深水埗區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01819,C.C.C. Secondary School (南區),中華基督教會南區中學（南區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01820,C.C.C. Secondary School (東區),中華基督教會中學（北區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01821,Salvation Army Secondary School (南區),救世軍南區中學（南區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01822,Lutheran Secondary School (東區),路德會東區中學（東區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01823,Yan Chai Hospital Secondary School (東區),仁濟醫院中學（第3校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01824,Shun Tak Fraternal Association Secondary School (油尖旺區),順德聯誼總會油尖旺區中學（第4校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01825,Shun Tak Fraternal Association Secondary School (荃灣區),順德聯誼總會中學（第5校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01826,S.K.H. Secondary School (黃大仙區),聖公會中學（北區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01827,Pok Oi Hospital Secondary School (西貢區),博愛醫院中學（東區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01828,Baptist Secondary School (南區),浸信會中學（第3校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01829,Catholic Secondary School (油尖旺區),天主教油尖旺區中學（油尖旺區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01830,Buddhist Secondary School (中西區),佛教中西區中學（西區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01831,Pok Oi Hospital Secondary School (屯門區),博愛醫院中學（東區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01832,Baptist Secondary School (深水埗區),浸信會中學（北區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01833,Tung Wah Group of Hospitals Secondary School (觀塘區),東華三院中學（第3校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01834,Yan Chai Hospital Secondary School (南區),仁濟醫院南區中學（南區分校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01835,Methodist Secondary School (沙田區),循道衛理沙田區中學（第5校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01836,Lutheran Secondary School (觀塘區),路德會中學（南區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01837,Salvation Army Secondary School (九龍城區),救世軍九龍城區中學（西區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01838,Taoist Secondary School (觀塘區),道教觀塘區中學（西區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01839,Baptist Secondary School (東區),浸信會東區中學（第4校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01840,Lutheran Secondary School (大埔區),路德會大埔區中學（大埔區分校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01841,Pok Oi Hospital Secondary School (黃大仙區),博愛醫院中學（黃大仙區分校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01842,Salvation Army Secondary School (屯門區),救世軍中學（第2校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01843,Catholic Secondary School (荃灣區),天主教中學（荃灣區分校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01844,Buddhist Secondary School (東區),佛教東區中學（西區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01845,Catholic Secondary School (大埔區),天主教中學（第5校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01846,C.C.C. Secondary School (東區),中華基督教會東區中學（東區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01847,Tung Wah Group of Hospitals Secondary School (葵青區),東華三院中學（北區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01848,Yan Chai Hospital Secondary School (觀塘區),仁濟醫院觀塘區中學（第3校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01849,Hong Kong Taoist Association Secondary School (東區),香港道教聯合會東區中學（東區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01850,Baptist Secondary School (中西區),浸信會中學（中西區分校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01851,C.C.C. Secondary School (大埔區),中華基督教會中學（大埔區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01852,C.C.C. Secondary School (北區),中華基督教會北區中學（南區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01853,Po Leung Kuk Secondary School (元朗區),保良局元朗區中學（南區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01854,Salvation Army Secondary School (九龍城區),救世軍九龍城區中學（九龍城區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01855,Tung Wah Group of Hospitals Secondary School (觀塘區),東華三院中學（北區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01856,S.K.H. Secondary School (北區),聖公會北區中學（北區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01857,Salvation Army Secondary School (大埔區),救世軍中學（大埔區分校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01858,Catholic Secondary School (南區),天主教南區中學（東區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01859,Hong Kong Taoist Association Secondary School (東區),香港道教聯合會東區中學（第4校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01860,Buddhist Secondary School (元朗區),佛教元朗區中學（西區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01861,Lutheran Secondary School (九龍城區),路德會中學（九龍城區分校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01862,C.C.C. Secondary School (南區),中華基督教會南區中學（南區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01863,Taoist Secondary School (南區),道教南區中學（南區分校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01864,Yan Chai Hospital Secondary School (屯門區),仁濟醫院屯門區中學（屯門區分校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01865,S.K.H. Secondary School (黃大仙區),聖公會中學（第5校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01866,Yan Chai Hospital Secondary School (深水埗區),仁濟醫院深水埗區中學（第1校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01867,Salvation Army Secondary School (葵青區),救世軍中學（西區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01868,Hong Kong Taoist Association Secondary School (屯門區),香港道教聯合會屯門區中學（屯門區分校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01869,Taoist Secondary School (灣仔區),道教中學（北區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01870,Sik Sik Yuen Secondary School (灣仔區),嗇色園灣仔區中學（第5校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01871,S.K.H. Secondary School (油尖旺區),聖公會中學（油尖旺區分校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01872,Shun Tak Fraternal Association Secondary School (深水埗區),順德聯誼總會深水埗區中學（深水埗區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01873,Hong Kong Taoist Association Secondary School (九龍城區),香港道教聯合會九龍城區中學（九龍城區分校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01874,C.C.C. Secondary School (元朗區),中華基督教會元朗區中學（元朗區分校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01875,Po Leung Kuk Secondary School (觀塘區),保良局中學（第5校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01876,S.K.H. Secondary School (南區),聖公會中學（南區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01877,Lutheran Secondary School (屯門區),路德會中學（屯門區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01878,Buddhist Secondary School (南區),佛教南區中學（第3校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01879,Hong Kong Taoist Association Secondary School (南區),香港道教聯合會中學（第4校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01880,Yan Chai Hospital Secondary School (灣仔區),仁濟醫院中學（第5校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01881,Po Leung Kuk Secondary School (北區),保良局中學（北區分校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01882,Methodist Secondary School (東區),循道衛理中學（東區分校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01883,Hong Kong Taoist Association Secondary School (深水埗區),香港道教聯合會深水埗區中學（深水埗區分校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01884,S.K.H. Secondary School (大埔區),聖公會大埔區中學（大埔區分校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01885,Methodist Secondary School (南區),循道衛理中學（第5校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01886,Lutheran Secondary School (油尖旺區),路德會中學（油尖旺區分校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01887,Sik Sik Yuen Secondary School (九龍城區),嗇色園中學（九龍城區分校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01888,Lutheran Secondary School (中西區),路德會中西區中學（第3校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01889,Methodist Secondary School (九龍城區),循道衛理中學（西區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01890,Sik Sik Yuen Secondary School (油尖旺區),嗇色園中學（油尖旺區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01891,Shun Tak Fraternal Association Secondary School (中西區),順德聯誼總會中西區中學（中西區分校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01892,S.K.H. Secondary School (黃大仙區),聖公會中學（第2校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01893,Pok Oi Hospital Secondary School (沙田區),博愛醫院沙田區中學（第3校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01894,C.C.C. Secondary School (觀塘區),中華基督教會觀塘區中學（第4校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01895,Buddhist Secondary School (元朗區),佛教元朗區中學（元朗區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01896,Shun Tak Fraternal Association Secondary School (深水埗區),順德聯誼總會中學（西區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01897,Sik Sik Yuen Secondary School (南區),嗇色園中學（南區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01898,S.K.H. Secondary School (觀塘區),聖公會觀塘區中學（東區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01899,Taoist Secondary School (中西區),道教中西區中學（中西區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01900,Catholic Secondary School (九龍城區),天主教九龍城區中學（九龍城區分校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01901,Methodist Secondary School (九龍城區),循道衛理中學（北區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01902,Baptist Secondary School (九龍城區),浸信會中學（九龍城區分校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01903,Yan Chai Hospital Secondary School (中西區),仁濟醫院中學（中西區分校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01904,Sik Sik Yuen Secondary School (大埔區),嗇色園中學（第4校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01905,S.K.H. Secondary School (深水埗區),聖公會中學（深水埗區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01906,Shun Tak Fraternal Association Secondary School (東區),順德聯誼總會中學（第1校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01907,Lutheran Secondary School (西貢區),路德會西貢區中學（西貢區分校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01908,Hong Kong Taoist Association Secondary School (灣仔區),香港道教聯合會灣仔區中學（北區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01909,Salvation Army Secondary School (屯門區),救世軍屯門區中學（屯門區分校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01910,Baptist Secondary School (深水埗區),浸信會中學（深水埗區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01911,Sik Sik Yuen Secondary School (南區),嗇色園南區中學（第1校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01912,Tung Wah Group of Hospitals Secondary School (深水埗區),東華三院深水埗區中學（北區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01913,Buddhist Secondary School (中西區),佛教中西區中學（第3校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01914,Buddhist Secondary School (離島區),佛教離島區中學（離島區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01915,Pok Oi Hospital Secondary School (中西區),博愛醫院中學（西區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
