kg_id,language_env,confidence,source_type,source_url,evidence_snippet,needs_review
edb_5661520001,cantonese,medium,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,以基督的愛為根，以人為本，培育幼兒多元智能及認知(包括德、智、體、群、美及靈育發展。) 以故事綜合學習套配合主題學習。 讓學生發展六大學習範疇：語文、藝術、早期數學、科學與科技、個人與群體、體能與健康,true
edb_5664200001,cantonese,medium,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,"課程編排參照教育局課程指引,按幼兒身心的發展、興趣和能力而編訂適切的課程。讓幼兒在自然愉快的環境及遊戲中學習,並透過多元化活動中得到全面均衡的發展。老師會透過情境、實物、師生互動及有趣味的活動提升幼兒",true
edb_5669340001,cantonese,medium,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,自2018年開始，維多利亞教育機構成為世界首間幼稚園辦學團體與哈佛大學教育研究學院Project Zero合作，共同發展一套幼兒教育課程框架，當中融入STEAM(即科學、科技、工程、藝術、數學)各學科,true
edb_5669420001,cantonese,medium,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,自2018年開始，維多利亞教育機構成為世界首間幼稚園辦學團體與哈佛大學教育研究學院Project Zero合作，共同發展一套幼兒教育課程框架，當中融入STEAM(即科學、科技、工程、藝術、數學)各學科,true
edb_5669770001,putonghua|english|cantonese,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,普通話; 英語; 粵語,false
edb_5673290001,putonghua|english|cantonese,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,普通話; 英語; 粵語,false
edb_5673450001,english|native_english,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,英語; 外籍教師教授英語,false
edb_5698280001,trilingual|putonghua|english,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,兩文三語; 普通話; 英文,false
edb_5758520001,english,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,沒有資料 沒有資料 多多寶馬山國際幼稚園,false
edb_5891440001,english,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,英文,false
edb_6023290001,english,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,沒有資料 沒有資料 ABC PATHWAYS INTERNATIONAL KINDERGARTEN,false
edb_6045850001,putonghua|english|bilingual,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,普通話; 英語; 雙語,false
edb_6072230001,putonghua|english,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,普通話; 英語,false
edb_6092850001,english,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,我們所有的課程都以蒙特梭利教育理念為基礎，在孩子成長的每個階段中，根據孩子的需求和興趣進行個性化課程定制，同時培養獨立能力。 在我們的教室裡，孩子按照自主選擇的步伐和方式學習，享受吸收不同知識和技能的,false
edb_6105340001,english,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,英文,false
edb_6136810001,english|bilingual,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,英語; 雙語,false
edb_6226990001,trilingual|putonghua|cantonese,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,兩文三語; 普通話; 廣東話,false
edb_1514240001,trilingual,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,兩文三語,false
edb_1515640001,putonghua|english,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,普通話; 英語,false
edb_1529780001,cantonese,medium,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,本園遵照教育局幼稚園教育課程指引編排課程，綜合靈、德、智、體、群、美六育於課程內，設計富彈性，讓幼兒啟發思考，發展潛能，培養良好品德及全人發展。 本校會遵照《幼稚園教育課程指引》(2017)規劃課程，,true
edb_1539310001,,low,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,沒有資料 沒有資料 惠平幼稚園,true
edb_1552330002,cantonese,medium,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,我們採用了主題綜合式多元教學方法教授幼兒， 為豐富幼兒的學習經驗，學校亦將本地歷史文化藝術、環保納入課程。 也根據他們的興趣和生活環境經驗，以循序漸進培養他們的自主學習、自信心和解決問題的能力，。 本,true
edb_1557050001,putonghua|english,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,普通話; 英語,false
edb_1557050002,putonghua|english,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,普通話; 英語,false
edb_1566980001,cantonese,medium,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,"編排高瞻教學法,配合兒童的學習興趣,從事有目的、有創建的學習。提供多元化課程,兒童能親身體驗。學校照顧不同能力兒童的學習需要,建立自我形象。  加強推展品德和中華文化教育  提供生活化、重視感官探索和",true
edb_2309870001,english,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,沒有中文資料 沒有中文資料 DISCOVERY BAY INTERNATIONAL SCHOOL,false
edb_5175180001,trilingual,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,兩文三語,false
edb_5198710002,,low,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,沒有資料 沒有資料 弘志幼稚園,true
edb_5201440002,trilingual,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,兩文三語,false
edb_5234450002,cantonese,medium,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,課程會以兒童為中心，配合他們的生活環境、經驗、興趣及兒童不同階段的發展特徵作編排，讓兒童能透過均衡、適切的課程，促進他們的全面發展。同時著重兒童的德育認知培育，從而建立良好的價值觀。 本校會遵照《幼稚,true
edb_5241230001,putonghua|english,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,普通話; 英語,false
edb_5272110001,trilingual|english,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,兩文三語; 英文,false
edb_5422960001,cantonese,medium,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,"依兒童的能力及興趣,設計螺旋式課程,以遊戲方式提高兒童主動學習的精神,發揮兒童的多元智慧,使兒童在德、智、體、群、美、靈六育得到均衡發展。 本校會遵照《幼稚園教育課程指引》(2017)規劃課程，不會要",true
edb_5430040001,trilingual|putonghua|english|native_english,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,兩文三語; 普通話; 英語,false
edb_5542510001,cantonese,medium,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,"根據教育局「幼稚園教育課程指引」為課程發展藍圖,提升幼兒之學習興趣及創造力,讓幼兒在學習過程中，不斷探索和實踐，並從中發現學習，提高幼兒學習興趣。並在創意活動中,綜合六大範疇（包括：體能與健康、語文、",true
edb_5555760001,trilingual|english|native_english,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,兩文三語; 英語; 外籍英語,false
edb_5561220001,cantonese,medium,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,"課程按幼兒能力、興趣、生活經驗、遊戲元素及發展特徵而編訂。讓幼兒透過感官觀察、探索和實踐學習。採用多元智能學習範疇,培養幼兒自信心、溝通、創造及解難能力。著重德育及情緒教育的培育，並設計趣味科學遊戲及",true
edb_5562200001,cantonese,medium,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,採用多元智能學習，讓兒童延伸概念和強化技巧，根據兒童發展的規律，適時、適度、適量地將其納入學習軌道。 本校會遵照《幼稚園教育課程指引》(2017)規劃課程，不會要求幼兒班兒童執筆寫字，亦不會要求兒童做,true
edb_5657170001,cantonese,medium,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,按兒童身心發展而編訂，並配合兒童的生活經驗及興趣。 本校會遵照《幼稚園教育課程指引》(2017)規劃課程，不會要求幼兒班兒童執筆寫字，亦不會要求兒童做機械式的抄寫或操練式的計算練習。 活動教學、小組活,true
edb_5657410001,cantonese,medium,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,"根據香港教育局學前教育課程指引而編訂,按幼兒發展的特性、能力及興趣,有效地運用多元智能綜合課程。幼兒透過親身的生活經驗、探索、操弄,從愉快的環境中學習,培養他們各種共通能力和主動的學習態度。同時以校本",true
edb_5663810001,english,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,英文,false
edb_5669260001,cantonese,medium,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,按照幼兒各個年齡發展特徵，並配合兒童的學習興趣及生活經驗而編訂適切課程。 本校會遵照《幼稚園教育課程指引》(2017)規劃課程，不會要求幼兒班兒童執筆寫字，亦不會要求兒童做機械式的抄寫或操練式的計算練,true
edb_5750110001,cantonese,medium,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,依據教育局學前教育課程指引，以「兒童為本」為核心，以生活化的學習主題及繪本，按照六大範疇：語文、幼兒數學、大自然與生活、藝術與創意、體能與健康、個人與群體，編定課程以促進幼兒的全面和均衡發展。 本校會,true
edb_5781930001,putonghua|english|bilingual,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,普通話; 英語; 雙語,false
edb_5846060001,english,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,沒有資料 沒有資料 香港國際蒙特梭利學校,false
edb_5878770001,english,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,沒有資料 沒有資料 小大嶼山蒙特梭利幼稚園,false
edb_5900290001,english,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,沒有資料 沒有資料 LA PETITE ENFANCE KINDERGARTEN,false
edb_6003500001,english|bilingual,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,英語; 雙語,false
edb_6008140001,english,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,沒有資料 沒有資料 DISCOVERY MONTESSORI ACADEMY,false
edb_6096250001,english,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,我們所有的課程都以蒙特梭利教育理念為基礎，在孩子成長的每個階段中，根據孩子的需求和興趣進行個性化課程定制，同時培養獨立能力。 在我們的教室裡，孩子按照自主選擇的步伐和方式學習，享受吸收不同知識和技能的,false
edb_6129360001,putonghua,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,普通話,false
edb_6150800001,trilingual,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,兩文三語,false
edb_1328700001,putonghua|english,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,普通話; 英文,false
edb_1337790001,cantonese,medium,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,"按聖經真理為課程的核心,兒童在愛的環境中,以愛關懷別人及社會,培養喜愛學習、善於溝通、勇於創新的精神。每天分享聖經的話語,一同讚美旌旗敬拜天父,關懷友愛。 本校會遵照《幼稚園教育課程指引》(2017)",true
edb_1337870001,putonghua|english,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,普通話; 英語,false
edb_1388350003,cantonese,medium,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,"參照教育局課程指引,按照兒童的發展需要、興趣和能力,提供適切性和多元化的學習活動,促進兒童德、智、體、群、美和靈育的全人發展。 採用生活化的主題作綜合教學,以大班、小組和個人的學習活動,配合不同的參觀",true
edb_2101960001,cantonese,medium,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,採用主題教學法的綜合模式。 透過遊戲、探索及有組織的活動進行互動。 基督堂幼稚園,true
