id,name,nameEn,level,type,fundingType,curriculums,confidence,reason
sch_01719,香港華仁書院（第4校）,"Wah Yan College, Hong Kong (深水埗區)",中學,私立學校,私立,HK_LOCAL,HIGH,dataset curriculum=DSE
sch_01720,玫瑰崗學校（屯門區分校）,Rosaryhill School (屯門區),中學,私立學校,私立,IB,HIGH,dataset curriculum=IB
sch_01721,九龍華仁書院（第1校）,"Wah Yan College, Kowloon (九龍城區)",中學,私立學校,私立,IB,HIGH,dataset curriculum=IB
sch_01722,香港華仁書院（沙田區）,"Wah Yan College, Hong Kong (沙田區)",中學,私立學校,私立,HK_LOCAL,HIGH,dataset curriculum=DSE
sch_01723,聖士提反書院（南區）,St. Stephen's College (灣仔區),中學,私立學校,私立,IB,HIGH,dataset curriculum=IB
sch_01724,玫瑰崗學校（南區）,Rosaryhill School (南區),中學,私立學校,私立,BRITISH,HIGH,dataset curriculum=British
sch_01725,香港華仁書院（第5校）,"Wah Yan College, Hong Kong (中西區)",中學,私立學校,私立,HK_LOCAL,HIGH,dataset curriculum=DSE
sch_01726,玫瑰崗學校（黃大仙區分校）,Rosaryhill School (黃大仙區),中學,私立學校,私立,HK_LOCAL,HIGH,dataset curriculum=DSE
sch_01727,聖士提反書院（中西區）,St. Stephen's College (中西區),中學,私立學校,私立,BRITISH,HIGH,dataset curriculum=British
sch_01728,德望學校（黃大仙區分校）,Good Hope School (黃大仙區),中學,私立學校,私立,HK_LOCAL,HIGH,dataset curriculum=DSE
sch_01729,香港華仁書院（荃灣區）,"Wah Yan College, Hong Kong (荃灣區)",中學,私立學校,私立,HK_LOCAL,HIGH,dataset curriculum=DSE
sch_01730,九龍華仁書院（荃灣區分校）,"Wah Yan College, Kowloon (荃灣區)",中學,私立學校,私立,HK_LOCAL,HIGH,dataset curriculum=DSE
sch_01731,德望學校（離島區）,Good Hope School (離島區),中學,私立學校,私立,IB,HIGH,dataset curriculum=IB
sch_01732,九龍華仁書院（葵青區分校）,"Wah Yan College, Kowloon (葵青區)",中學,私立學校,私立,HK_LOCAL,HIGH,dataset curriculum=DSE
sch_01733,玫瑰崗學校（油尖旺區）,Rosaryhill School (油尖旺區),中學,私立學校,私立,BRITISH,HIGH,dataset curriculum=British
sch_01734,協恩南區中學（南區分校）,Heep Yunn School (南區),中學,私立學校,私立,IB,HIGH,dataset curriculum=IB
sch_01735,香港華仁書院（第5校）,"Wah Yan College, Hong Kong (中西區)",中學,私立學校,私立,HK_LOCAL,HIGH,dataset curriculum=DSE
sch_01736,聖士提反書院（大埔區分校）,St. Stephen's College (大埔區),中學,私立學校,私立,BRITISH,HIGH,dataset curriculum=British
sch_01737,聖士提反書院（南區分校）,St. Stephen's College (南區),中學,私立學校,私立,IB,HIGH,dataset curriculum=IB
sch_01738,聖士提反書院（第3校）,St. Stephen's College (荃灣區),中學,私立學校,私立,IB,HIGH,dataset curriculum=IB
sch_01739,德望學校（中西區）,Good Hope School (中西區),中學,私立學校,私立,BRITISH,HIGH,dataset curriculum=British
sch_01740,玫瑰崗學校（東區）,Rosaryhill School (東區),中學,私立學校,私立,BRITISH,HIGH,dataset curriculum=British
sch_01741,保良局中學,Po Leung Kuk Secondary School,中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01742,中華基督教會離島區中學,C.C.C. Secondary School,中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01743,循道衛理中學,Methodist Secondary School,中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01744,佛教中學,Buddhist Secondary School,中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01745,香港道教聯合會中學,Hong Kong Taoist Association Secondary School,中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01746,道教九龍城區中學,Taoist Secondary School,中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01747,佛教中西區中學,Buddhist Secondary School,中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01748,循道衛理中學,Methodist Secondary School,中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01749,仁濟醫院屯門區中學,Yan Chai Hospital Secondary School,中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01750,佛教大埔區中學,Buddhist Secondary School,中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01751,佛教黃大仙區中學,Buddhist Secondary School,中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01752,救世軍中學,Salvation Army Secondary School,中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01753,嗇色園中學,Sik Sik Yuen Secondary School,中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01754,香港道教聯合會中學,Hong Kong Taoist Association Secondary School,中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01755,救世軍中學,Salvation Army Secondary School,中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01756,救世軍西貢區中學,Salvation Army Secondary School,中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01757,順德聯誼總會黃大仙區中學,Shun Tak Fraternal Association Secondary School,中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01758,保良局中學（第3校）,Po Leung Kuk Secondary School (油尖旺區),中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01759,道教北區中學（北區）,Taoist Secondary School (北區),中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01760,順德聯誼總會黃大仙區中學（黃大仙區）,Shun Tak Fraternal Association Secondary School (黃大仙區),中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01761,浸信會觀塘區中學（觀塘區分校）,Baptist Secondary School (觀塘區),中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01762,路德會屯門區中學（屯門區分校）,Lutheran Secondary School (屯門區),中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01763,嗇色園中學（九龍城區）,Sik Sik Yuen Secondary School (九龍城區),中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01764,仁濟醫院中學（深水埗區分校）,Yan Chai Hospital Secondary School (深水埗區),中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01765,天主教中學（第5校）,Catholic Secondary School (黃大仙區),中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01766,道教北區中學（北區）,Taoist Secondary School (北區),中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01767,順德聯誼總會中學（第2校）,Shun Tak Fraternal Association Secondary School (油尖旺區),中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01768,浸信會南區中學（南區）,Baptist Secondary School (南區),中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01769,救世軍葵青區中學（第4校）,Salvation Army Secondary School (葵青區),中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01770,聖公會中學（葵青區）,S.K.H. Secondary School (葵青區),中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01771,保良局油尖旺區中學（第1校）,Po Leung Kuk Secondary School (油尖旺區),中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01772,嗇色園中學（第2校）,Sik Sik Yuen Secondary School (油尖旺區),中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01773,仁濟醫院中學（第3校）,Yan Chai Hospital Secondary School (黃大仙區),中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01774,浸信會屯門區中學（西區）,Baptist Secondary School (屯門區),中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01775,中華基督教會東區中學（東區分校）,C.C.C. Secondary School (東區),中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01776,佛教中學（離島區）,Buddhist Secondary School (離島區),中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01777,佛教中學（西區）,Buddhist Secondary School (觀塘區),中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01778,香港道教聯合會中學（北區）,Hong Kong Taoist Association Secondary School (大埔區),中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01779,路德會東區中學（北區）,Lutheran Secondary School (東區),中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01780,救世軍深水埗區中學（西區）,Salvation Army Secondary School (深水埗區),中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01781,順德聯誼總會中學（油尖旺區分校）,Shun Tak Fraternal Association Secondary School (油尖旺區),中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01782,嗇色園沙田區中學（第2校）,Sik Sik Yuen Secondary School (沙田區),中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01783,保良局黃大仙區中學（第3校）,Po Leung Kuk Secondary School (黃大仙區),中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01784,香港道教聯合會中學（第4校）,Hong Kong Taoist Association Secondary School (南區),中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01785,仁濟醫院深水埗區中學（深水埗區）,Yan Chai Hospital Secondary School (深水埗區),中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01786,天主教西貢區中學（東區）,Catholic Secondary School (西貢區),中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01787,仁濟醫院中學（葵青區）,Yan Chai Hospital Secondary School (葵青區),中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01788,保良局深水埗區中學（深水埗區）,Po Leung Kuk Secondary School (深水埗區),中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01789,保良局灣仔區中學（灣仔區）,Po Leung Kuk Secondary School (灣仔區),中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01790,天主教觀塘區中學（觀塘區分校）,Catholic Secondary School (觀塘區),中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01791,道教油尖旺區中學（油尖旺區）,Taoist Secondary School (油尖旺區),中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01792,東華三院中學（北區分校）,Tung Wah Group of Hospitals Secondary School (北區),中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01793,聖公會中學（屯門區）,S.K.H. Secondary School (屯門區),中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01794,仁濟醫院深水埗區中學（深水埗區）,Yan Chai Hospital Secondary School (深水埗區),中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01795,順德聯誼總會中學（第5校）,Shun Tak Fraternal Association Secondary School (葵青區),中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01796,循道衛理灣仔區中學（第1校）,Methodist Secondary School (灣仔區),中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01797,救世軍中西區中學（中西區）,Salvation Army Secondary School (中西區),中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01798,東華三院中學（荃灣區分校）,Tung Wah Group of Hospitals Secondary School (荃灣區),中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01799,佛教中學（黃大仙區）,Buddhist Secondary School (黃大仙區),中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01800,救世軍中學（南區）,Salvation Army Secondary School (南區),中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01801,博愛醫院南區中學（東區）,Pok Oi Hospital Secondary School (南區),中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01802,路德會南區中學（第2校）,Lutheran Secondary School (南區),中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01803,中華基督教會中學（東區）,C.C.C. Secondary School (東區),中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01804,香港道教聯合會中學（深水埗區分校）,Hong Kong Taoist Association Secondary School (深水埗區),中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01805,聖公會中學（第5校）,S.K.H. Secondary School (黃大仙區),中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01806,天主教中學（東區）,Catholic Secondary School (中西區),中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01807,浸信會大埔區中學（北區）,Baptist Secondary School (大埔區),中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01808,聖公會中西區中學（中西區分校）,S.K.H. Secondary School (中西區),中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01809,保良局中學（油尖旺區）,Po Leung Kuk Secondary School (油尖旺區),中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01810,中華基督教會南區中學（南區分校）,C.C.C. Secondary School (南區),中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01811,博愛醫院油尖旺區中學（第1校）,Pok Oi Hospital Secondary School (油尖旺區),中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01812,聖公會荃灣區中學（第2校）,S.K.H. Secondary School (荃灣區),中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01813,嗇色園中學（第3校）,Sik Sik Yuen Secondary School (沙田區),中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01814,浸信會深水埗區中學（北區）,Baptist Secondary School (深水埗區),中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01815,救世軍黃大仙區中學（黃大仙區分校）,Salvation Army Secondary School (黃大仙區),中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01816,順德聯誼總會深水埗區中學（東區）,Shun Tak Fraternal Association Secondary School (深水埗區),中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01817,博愛醫院中學（北區）,Pok Oi Hospital Secondary School (大埔區),中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01818,博愛醫院中學（深水埗區）,Pok Oi Hospital Secondary School (深水埗區),中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01819,中華基督教會南區中學（南區）,C.C.C. Secondary School (南區),中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01820,中華基督教會中學（北區）,C.C.C. Secondary School (東區),中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01821,救世軍南區中學（南區）,Salvation Army Secondary School (南區),中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01822,路德會東區中學（東區）,Lutheran Secondary School (東區),中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01823,仁濟醫院中學（第3校）,Yan Chai Hospital Secondary School (東區),中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01824,順德聯誼總會油尖旺區中學（第4校）,Shun Tak Fraternal Association Secondary School (油尖旺區),中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01825,順德聯誼總會中學（第5校）,Shun Tak Fraternal Association Secondary School (荃灣區),中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01826,聖公會中學（北區）,S.K.H. Secondary School (黃大仙區),中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01827,博愛醫院中學（東區）,Pok Oi Hospital Secondary School (西貢區),中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01828,浸信會中學（第3校）,Baptist Secondary School (南區),中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01829,天主教油尖旺區中學（油尖旺區）,Catholic Secondary School (油尖旺區),中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01830,佛教中西區中學（西區）,Buddhist Secondary School (中西區),中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01831,博愛醫院中學（東區）,Pok Oi Hospital Secondary School (屯門區),中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01832,浸信會中學（北區）,Baptist Secondary School (深水埗區),中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01833,東華三院中學（第3校）,Tung Wah Group of Hospitals Secondary School (觀塘區),中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01834,仁濟醫院南區中學（南區分校）,Yan Chai Hospital Secondary School (南區),中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01835,循道衛理沙田區中學（第5校）,Methodist Secondary School (沙田區),中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01836,路德會中學（南區）,Lutheran Secondary School (觀塘區),中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01837,救世軍九龍城區中學（西區）,Salvation Army Secondary School (九龍城區),中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01838,道教觀塘區中學（西區）,Taoist Secondary School (觀塘區),中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01839,浸信會東區中學（第4校）,Baptist Secondary School (東區),中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01840,路德會大埔區中學（大埔區分校）,Lutheran Secondary School (大埔區),中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01841,博愛醫院中學（黃大仙區分校）,Pok Oi Hospital Secondary School (黃大仙區),中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01842,救世軍中學（第2校）,Salvation Army Secondary School (屯門區),中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01843,天主教中學（荃灣區分校）,Catholic Secondary School (荃灣區),中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01844,佛教東區中學（西區）,Buddhist Secondary School (東區),中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01845,天主教中學（第5校）,Catholic Secondary School (大埔區),中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01846,中華基督教會東區中學（東區）,C.C.C. Secondary School (東區),中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01847,東華三院中學（北區）,Tung Wah Group of Hospitals Secondary School (葵青區),中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01848,仁濟醫院觀塘區中學（第3校）,Yan Chai Hospital Secondary School (觀塘區),中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01849,香港道教聯合會東區中學（東區）,Hong Kong Taoist Association Secondary School (東區),中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01850,浸信會中學（中西區分校）,Baptist Secondary School (中西區),中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01851,中華基督教會中學（大埔區）,C.C.C. Secondary School (大埔區),中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01852,中華基督教會北區中學（南區）,C.C.C. Secondary School (北區),中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01853,保良局元朗區中學（南區）,Po Leung Kuk Secondary School (元朗區),中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01854,救世軍九龍城區中學（九龍城區）,Salvation Army Secondary School (九龍城區),中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01855,東華三院中學（北區）,Tung Wah Group of Hospitals Secondary School (觀塘區),中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01856,聖公會北區中學（北區）,S.K.H. Secondary School (北區),中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01857,救世軍中學（大埔區分校）,Salvation Army Secondary School (大埔區),中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01858,天主教南區中學（東區）,Catholic Secondary School (南區),中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01859,香港道教聯合會東區中學（第4校）,Hong Kong Taoist Association Secondary School (東區),中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01860,佛教元朗區中學（西區）,Buddhist Secondary School (元朗區),中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01861,路德會中學（九龍城區分校）,Lutheran Secondary School (九龍城區),中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01862,中華基督教會南區中學（南區）,C.C.C. Secondary School (南區),中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01863,道教南區中學（南區分校）,Taoist Secondary School (南區),中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01864,仁濟醫院屯門區中學（屯門區分校）,Yan Chai Hospital Secondary School (屯門區),中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01865,聖公會中學（第5校）,S.K.H. Secondary School (黃大仙區),中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01866,仁濟醫院深水埗區中學（第1校）,Yan Chai Hospital Secondary School (深水埗區),中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01867,救世軍中學（西區）,Salvation Army Secondary School (葵青區),中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01868,香港道教聯合會屯門區中學（屯門區分校）,Hong Kong Taoist Association Secondary School (屯門區),中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01869,道教中學（北區）,Taoist Secondary School (灣仔區),中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01870,嗇色園灣仔區中學（第5校）,Sik Sik Yuen Secondary School (灣仔區),中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01871,聖公會中學（油尖旺區分校）,S.K.H. Secondary School (油尖旺區),中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01872,順德聯誼總會深水埗區中學（深水埗區）,Shun Tak Fraternal Association Secondary School (深水埗區),中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01873,香港道教聯合會九龍城區中學（九龍城區分校）,Hong Kong Taoist Association Secondary School (九龍城區),中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01874,中華基督教會元朗區中學（元朗區分校）,C.C.C. Secondary School (元朗區),中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01875,保良局中學（第5校）,Po Leung Kuk Secondary School (觀塘區),中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01876,聖公會中學（南區）,S.K.H. Secondary School (南區),中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01877,路德會中學（屯門區）,Lutheran Secondary School (屯門區),中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01878,佛教南區中學（第3校）,Buddhist Secondary School (南區),中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01879,香港道教聯合會中學（第4校）,Hong Kong Taoist Association Secondary School (南區),中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01880,仁濟醫院中學（第5校）,Yan Chai Hospital Secondary School (灣仔區),中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01881,保良局中學（北區分校）,Po Leung Kuk Secondary School (北區),中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01882,循道衛理中學（東區分校）,Methodist Secondary School (東區),中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01883,香港道教聯合會深水埗區中學（深水埗區分校）,Hong Kong Taoist Association Secondary School (深水埗區),中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01884,聖公會大埔區中學（大埔區分校）,S.K.H. Secondary School (大埔區),中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01885,循道衛理中學（第5校）,Methodist Secondary School (南區),中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01886,路德會中學（油尖旺區分校）,Lutheran Secondary School (油尖旺區),中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01887,嗇色園中學（九龍城區分校）,Sik Sik Yuen Secondary School (九龍城區),中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01888,路德會中西區中學（第3校）,Lutheran Secondary School (中西區),中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01889,循道衛理中學（西區）,Methodist Secondary School (九龍城區),中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01890,嗇色園中學（油尖旺區）,Sik Sik Yuen Secondary School (油尖旺區),中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
sch_01891,順德聯誼總會中西區中學（中西區分校）,Shun Tak Fraternal Association Secondary School (中西區),中學,資助學校,資助,HK_LOCAL,HIGH,fundingType=資助 => HK_LOCAL
