schoolId,field,status,currentValue,proposedValue,sourceUrl,notes
sch_00020,nameEn,NEED_REVIEW,Chinese International Kindergarten (東區),,,
sch_00020,searchKeywords,PASS,"[""CIS"",""東區"",""港島"",""international""]",,,
sch_00020,category,FAIL,type:國際學校|funding:私立,,,Schema mismatch: use category not type/fundingType
sch_00020,district,FAIL,district:東區|region:港島,港島,,Use region value for district field
sch_00020,level,PASS,幼稚園,,,
sch_00020,tuitionMin,FAIL,tuition:121540,,,Schema: split tuition into tuitionMin/Max
sch_00020,tuitionMax,FAIL,MISSING,,,Field missing in data
sch_00020,curriculum,FAIL,英國課程,"[""英國課程""]",,Should be array not string
sch_00020,language,FAIL,雙語,,,
sch_00020,highlights,FAIL,"features:[""STEM教育"",""品德教育""]","[""STEM教育"",""品德教育""]",,Rename features to highlights
sch_00020,address,FAIL,香港港島東區某街道163號,,,Placeholder address
sch_00020,phone,NEED_REVIEW,29220266,,,
sch_00020,website,FAIL,https://www.school20.edu.hk,,,Placeholder URL
sch_00020,applicationMaterials,UNKNOWN,MISSING,,,
sch_00020,applicationLink,FAIL,https://www.school20.edu.hk/admission,,,Placeholder URL
sch_00020,latitude,NEED_REVIEW,22.279491,,,
sch_00020,longitude,NEED_REVIEW,114.197067,,,
sch_00020,articulation,UNKNOWN,MISSING,,,Module not implemented
sch_00021,id,PASS,sch_00021,,,
sch_00021,name,NEED_REVIEW,美國國際黃大仙區幼稚園（黃大仙區）,,,
sch_00021,nameEn,NEED_REVIEW,American International Kindergarten (黃大仙區),,,
sch_00021,searchKeywords,PASS,"[""AISL"",""黃大仙區"",""九龍"",""international""]",,,
sch_00021,category,FAIL,type:國際學校|funding:私立,,,Schema mismatch: use category not type/fundingType
sch_00021,district,FAIL,district:黃大仙區|region:九龍,九龍,,Use region value for district field
sch_00021,level,PASS,幼稚園,,,
sch_00021,tuitionMin,FAIL,tuition:162233,,,Schema: split tuition into tuitionMin/Max
sch_00021,tuitionMax,FAIL,MISSING,,,Field missing in data
sch_00021,curriculum,FAIL,IB 課程,"[""IB 課程""]",,Should be array not string
sch_00021,language,PASS,全英文,,,
sch_00021,highlights,FAIL,"features:[""品德教育"",""STEM教育""]","[""品德教育"",""STEM教育""]",,Rename features to highlights
sch_00021,address,FAIL,香港九龍黃大仙區某街道162號,,,Placeholder address
sch_00021,phone,NEED_REVIEW,26697293,,,
sch_00021,website,FAIL,https://www.school21.edu.hk,,,Placeholder URL
sch_00021,applicationMaterials,UNKNOWN,MISSING,,,
sch_00021,applicationLink,FAIL,https://www.school21.edu.hk/admission,,,Placeholder URL
sch_00021,latitude,NEED_REVIEW,22.30152,,,
sch_00021,longitude,NEED_REVIEW,114.154894,,,
sch_00021,articulation,UNKNOWN,MISSING,,,Module not implemented
sch_00022,id,PASS,sch_00022,,,
sch_00022,name,NEED_REVIEW,澳洲國際油尖旺區幼稚園（油尖旺區）,,,
sch_00022,nameEn,NEED_REVIEW,Australian International Kindergarten (油尖旺區),,,
sch_00022,searchKeywords,PASS,"[""AIS"",""油尖旺區"",""九龍"",""international""]",,,
sch_00022,category,FAIL,type:國際學校|funding:私立,,,Schema mismatch: use category not type/fundingType
sch_00022,district,FAIL,district:油尖旺區|region:九龍,九龍,,Use region value for district field
sch_00022,level,PASS,幼稚園,,,
sch_00022,tuitionMin,FAIL,tuition:118887,,,Schema: split tuition into tuitionMin/Max
sch_00022,tuitionMax,FAIL,MISSING,,,Field missing in data
sch_00022,curriculum,FAIL,美國課程,"[""美國課程""]",,Should be array not string
sch_00022,language,FAIL,雙語,,,
sch_00022,highlights,FAIL,"features:[""全人發展"",""音樂特色""]","[""全人發展"",""音樂特色""]",,Rename features to highlights
sch_00022,address,FAIL,香港九龍油尖旺區某街道88號,,,Placeholder address
sch_00022,phone,NEED_REVIEW,36187613,,,
sch_00022,website,FAIL,https://www.school22.edu.hk,,,Placeholder URL
sch_00022,applicationMaterials,UNKNOWN,MISSING,,,
sch_00022,applicationLink,FAIL,https://www.school22.edu.hk/admission,,,Placeholder URL
sch_00022,latitude,NEED_REVIEW,22.353754,,,
sch_00022,longitude,NEED_REVIEW,114.196947,,,
sch_00022,articulation,UNKNOWN,MISSING,,,Module not implemented
sch_00023,id,PASS,sch_00023,,,
sch_00023,name,NEED_REVIEW,澳洲國際沙田區幼稚園（北區）,,,
sch_00023,nameEn,NEED_REVIEW,Australian International Kindergarten (沙田區),,,
sch_00023,searchKeywords,PASS,"[""AIS"",""沙田區"",""新界"",""international""]",,,
sch_00023,category,FAIL,type:國際學校|funding:私立,,,Schema mismatch: use category not type/fundingType
sch_00023,district,FAIL,district:沙田區|region:新界,新界,,Use region value for district field
sch_00023,level,PASS,幼稚園,,,
sch_00023,tuitionMin,FAIL,tuition:119418,,,Schema: split tuition into tuitionMin/Max
sch_00023,tuitionMax,FAIL,MISSING,,,Field missing in data
sch_00023,curriculum,FAIL,加拿大課程,"[""加拿大課程""]",,Should be array not string
sch_00023,language,PASS,全英文,,,
sch_00023,highlights,FAIL,"features:[""全人發展"",""環保教育"",""閱讀計劃"",""科技教育""]","[""全人發展"",""環保教育"",""閱讀計劃"",""科技教育""]",,Rename features to highlights
sch_00023,address,FAIL,香港新界沙田區某街道70號,,,Placeholder address
sch_00023,phone,NEED_REVIEW,27622663,,,
sch_00023,website,FAIL,https://www.school23.edu.hk,,,Placeholder URL
sch_00023,applicationMaterials,UNKNOWN,MISSING,,,
sch_00023,applicationLink,FAIL,https://www.school23.edu.hk/admission,,,Placeholder URL
sch_00023,latitude,NEED_REVIEW,22.542808,,,
sch_00023,longitude,NEED_REVIEW,114.033752,,,
sch_00023,articulation,UNKNOWN,MISSING,,,Module not implemented
sch_00024,id,PASS,sch_00024,,,
sch_00024,name,NEED_REVIEW,香港國際大埔區幼稚園（第4校）,,,Synthetic name pattern
sch_00024,nameEn,NEED_REVIEW,Hong Kong International Kindergarten (大埔區),,,
sch_00024,searchKeywords,PASS,"[""HKIK"",""大埔區"",""新界"",""international""]",,,
sch_00024,category,FAIL,type:國際學校|funding:私立,,,Schema mismatch: use category not type/fundingType
sch_00024,district,FAIL,district:大埔區|region:新界,新界,,Use region value for district field
sch_00024,level,PASS,幼稚園,,,
sch_00024,tuitionMin,FAIL,tuition:151352,,,Schema: split tuition into tuitionMin/Max
sch_00024,tuitionMax,FAIL,MISSING,,,Field missing in data
sch_00024,curriculum,FAIL,英國課程,"[""英國課程""]",,Should be array not string
sch_00024,language,PASS,全英文,,,
sch_00024,highlights,FAIL,"features:[""藝術特色"",""STEM教育"",""小班教學"",""科技教育""]","[""藝術特色"",""STEM教育"",""小班教學"",""科技教育""]",,Rename features to highlights
sch_00024,address,FAIL,香港新界大埔區某街道37號,,,Placeholder address
sch_00024,phone,NEED_REVIEW,31617035,,,
sch_00024,website,FAIL,https://www.school24.edu.hk,,,Placeholder URL
sch_00024,applicationMaterials,UNKNOWN,MISSING,,,
sch_00024,applicationLink,FAIL,https://www.school24.edu.hk/admission,,,Placeholder URL
sch_00024,latitude,NEED_REVIEW,22.364107,,,
sch_00024,longitude,NEED_REVIEW,114.136079,,,
sch_00024,articulation,UNKNOWN,MISSING,,,Module not implemented
sch_00025,id,PASS,sch_00025,,,
sch_00025,name,NEED_REVIEW,耀中國際幼稚園（觀塘區）,,,
sch_00025,nameEn,NEED_REVIEW,Yew Chung International Kindergarten (觀塘區),,,
sch_00025,searchKeywords,PASS,"[""YCIS"",""Yew Chung"",""觀塘區"",""九龍"",""international""]",,,
sch_00025,category,FAIL,type:國際學校|funding:私立,,,Schema mismatch: use category not type/fundingType
sch_00025,district,FAIL,district:觀塘區|region:九龍,九龍,,Use region value for district field
sch_00025,level,PASS,幼稚園,,,
sch_00025,tuitionMin,FAIL,tuition:183541,,,Schema: split tuition into tuitionMin/Max
sch_00025,tuitionMax,FAIL,MISSING,,,Field missing in data
sch_00025,curriculum,FAIL,澳洲課程,"[""澳洲課程""]",,Should be array not string
sch_00025,language,FAIL,雙語,,,
sch_00025,highlights,FAIL,"features:[""科技教育"",""小班教學"",""藝術特色""]","[""科技教育"",""小班教學"",""藝術特色""]",,Rename features to highlights
sch_00025,address,FAIL,香港九龍觀塘區某街道134號,,,Placeholder address
sch_00025,phone,NEED_REVIEW,28241351,,,
sch_00025,website,FAIL,https://www.school25.edu.hk,,,Placeholder URL
sch_00025,applicationMaterials,UNKNOWN,MISSING,,,
sch_00025,applicationLink,FAIL,https://www.school25.edu.hk/admission,,,Placeholder URL
sch_00025,latitude,NEED_REVIEW,22.358009,,,
sch_00025,longitude,NEED_REVIEW,114.231717,,,
sch_00025,articulation,UNKNOWN,MISSING,,,Module not implemented
sch_00026,id,PASS,sch_00026,,,
sch_00026,name,NEED_REVIEW,德瑞國際九龍城區幼稚園（第1校）,,,Synthetic name pattern
sch_00026,nameEn,NEED_REVIEW,German Swiss International Kindergarten (九龍城區),,,
sch_00026,searchKeywords,PASS,"[""GSIS"",""九龍城區"",""九龍"",""international""]",,,
sch_00026,category,FAIL,type:國際學校|funding:私立,,,Schema mismatch: use category not type/fundingType
sch_00026,district,FAIL,district:九龍城區|region:九龍,九龍,,Use region value for district field
sch_00026,level,PASS,幼稚園,,,
sch_00026,tuitionMin,FAIL,tuition:198190,,,Schema: split tuition into tuitionMin/Max
sch_00026,tuitionMax,FAIL,MISSING,,,Field missing in data
sch_00026,curriculum,FAIL,美國課程,"[""美國課程""]",,Should be array not string
sch_00026,language,PASS,全英文,,,
sch_00026,highlights,FAIL,"features:[""雙語教學"",""STEM教育"",""體育特色""]","[""雙語教學"",""STEM教育"",""體育特色""]",,Rename features to highlights
sch_00026,address,FAIL,香港九龍九龍城區某街道20號,,,Placeholder address
sch_00026,phone,NEED_REVIEW,32762128,,,
sch_00026,website,FAIL,https://www.school26.edu.hk,,,Placeholder URL
sch_00026,applicationMaterials,UNKNOWN,MISSING,,,
sch_00026,applicationLink,FAIL,https://www.school26.edu.hk/admission,,,Placeholder URL
sch_00026,latitude,NEED_REVIEW,22.351578,,,
sch_00026,longitude,NEED_REVIEW,114.194097,,,
sch_00026,articulation,UNKNOWN,MISSING,,,Module not implemented
sch_00027,id,PASS,sch_00027,,,
sch_00027,name,NEED_REVIEW,香港國際九龍城區幼稚園（第2校）,,,Synthetic name pattern
sch_00027,nameEn,NEED_REVIEW,Hong Kong International Kindergarten (九龍城區),,,
sch_00027,searchKeywords,PASS,"[""HKIK"",""九龍城區"",""九龍"",""international""]",,,
sch_00027,category,FAIL,type:國際學校|funding:私立,,,Schema mismatch: use category not type/fundingType
sch_00027,district,FAIL,district:九龍城區|region:九龍,九龍,,Use region value for district field
sch_00027,level,PASS,幼稚園,,,
sch_00027,tuitionMin,FAIL,tuition:142183,,,Schema: split tuition into tuitionMin/Max
sch_00027,tuitionMax,FAIL,MISSING,,,Field missing in data
sch_00027,curriculum,FAIL,美國課程,"[""美國課程""]",,Should be array not string
sch_00027,language,FAIL,雙語,,,
sch_00027,highlights,FAIL,"features:[""音樂特色"",""雙語教學"",""環保教育"",""小班教學""]","[""音樂特色"",""雙語教學"",""環保教育"",""小班教學""]",,Rename features to highlights
sch_00027,address,FAIL,香港九龍九龍城區某街道180號,,,Placeholder address
sch_00027,phone,NEED_REVIEW,22721165,,,
sch_00027,website,FAIL,https://www.school27.edu.hk,,,Placeholder URL
sch_00027,applicationMaterials,UNKNOWN,MISSING,,,
sch_00027,applicationLink,FAIL,https://www.school27.edu.hk/admission,,,Placeholder URL
sch_00027,latitude,NEED_REVIEW,22.329082,,,
sch_00027,longitude,NEED_REVIEW,114.20672,,,
sch_00027,articulation,UNKNOWN,MISSING,,,Module not implemented
sch_00028,id,PASS,sch_00028,,,
sch_00028,name,NEED_REVIEW,澳洲國際幼稚園（第3校）,,,Synthetic name pattern
sch_00028,nameEn,NEED_REVIEW,Australian International Kindergarten (沙田區),,,
sch_00028,searchKeywords,PASS,"[""AIS"",""沙田區"",""新界"",""international""]",,,
sch_00028,category,FAIL,type:國際學校|funding:私立,,,Schema mismatch: use category not type/fundingType
sch_00028,district,FAIL,district:沙田區|region:新界,新界,,Use region value for district field
sch_00028,level,PASS,幼稚園,,,
sch_00028,tuitionMin,FAIL,tuition:187951,,,Schema: split tuition into tuitionMin/Max
sch_00028,tuitionMax,FAIL,MISSING,,,Field missing in data
sch_00028,curriculum,FAIL,IB 課程,"[""IB 課程""]",,Should be array not string
sch_00028,language,FAIL,雙語,,,
sch_00028,highlights,FAIL,"features:[""閱讀計劃"",""國際交流""]","[""閱讀計劃"",""國際交流""]",,Rename features to highlights
sch_00028,address,FAIL,香港新界沙田區某街道145號,,,Placeholder address
sch_00028,phone,NEED_REVIEW,27462476,,,
sch_00028,website,FAIL,https://www.school28.edu.hk,,,Placeholder URL
sch_00028,applicationMaterials,UNKNOWN,MISSING,,,
sch_00028,applicationLink,FAIL,https://www.school28.edu.hk/admission,,,Placeholder URL
sch_00028,latitude,NEED_REVIEW,22.509105,,,
sch_00028,longitude,NEED_REVIEW,114.116619,,,
sch_00028,articulation,UNKNOWN,MISSING,,,Module not implemented
sch_00029,id,PASS,sch_00029,,,
sch_00029,name,NEED_REVIEW,法國國際幼稚園（第4校）,,,Synthetic name pattern
sch_00029,nameEn,NEED_REVIEW,French International Kindergarten (西貢區),,,
sch_00029,searchKeywords,PASS,"[""FIS"",""西貢區"",""新界"",""international""]",,,
sch_00029,category,FAIL,type:國際學校|funding:私立,,,Schema mismatch: use category not type/fundingType
sch_00029,district,FAIL,district:西貢區|region:新界,新界,,Use region value for district field
sch_00029,level,PASS,幼稚園,,,
sch_00029,tuitionMin,FAIL,tuition:195202,,,Schema: split tuition into tuitionMin/Max
sch_00029,tuitionMax,FAIL,MISSING,,,Field missing in data
sch_00029,curriculum,FAIL,英國課程,"[""英國課程""]",,Should be array not string
sch_00029,language,FAIL,雙語,,,
sch_00029,highlights,FAIL,"features:[""雙語教學"",""環保教育"",""音樂特色"",""小班教學"",""國際交流""]","[""雙語教學"",""環保教育"",""音樂特色"",""小班教學"",""國際交流""]",,Rename features to highlights
sch_00029,address,FAIL,香港新界西貢區某街道131號,,,Placeholder address
sch_00029,phone,NEED_REVIEW,21303314,,,
sch_00029,website,FAIL,https://www.school29.edu.hk,,,Placeholder URL
sch_00029,applicationMaterials,UNKNOWN,MISSING,,,
sch_00029,applicationLink,FAIL,https://www.school29.edu.hk/admission,,,Placeholder URL
sch_00029,latitude,NEED_REVIEW,22.48491,,,
sch_00029,longitude,NEED_REVIEW,114.159561,,,
sch_00029,articulation,UNKNOWN,MISSING,,,Module not implemented
sch_00030,id,PASS,sch_00030,,,
sch_00030,name,NEED_REVIEW,德瑞國際幼稚園（觀塘區分校）,,,Synthetic name pattern
sch_00030,nameEn,NEED_REVIEW,German Swiss International Kindergarten (觀塘區),,,
sch_00030,searchKeywords,PASS,"[""GSIS"",""觀塘區"",""九龍"",""international""]",,,
sch_00030,category,FAIL,type:國際學校|funding:私立,,,Schema mismatch: use category not type/fundingType
sch_00030,district,FAIL,district:觀塘區|region:九龍,九龍,,Use region value for district field
sch_00030,level,PASS,幼稚園,,,
sch_00030,tuitionMin,FAIL,tuition:116566,,,Schema: split tuition into tuitionMin/Max
sch_00030,tuitionMax,FAIL,MISSING,,,Field missing in data
sch_00030,curriculum,FAIL,加拿大課程,"[""加拿大課程""]",,Should be array not string
sch_00030,language,PASS,全英文,,,
sch_00030,highlights,FAIL,"features:[""閱讀計劃"",""科技教育"",""國際交流"",""藝術特色""]","[""閱讀計劃"",""科技教育"",""國際交流"",""藝術特色""]",,Rename features to highlights
sch_00030,address,FAIL,香港九龍觀塘區某街道25號,,,Placeholder address
sch_00030,phone,NEED_REVIEW,32529077,,,
sch_00030,website,FAIL,https://www.school30.edu.hk,,,Placeholder URL
sch_00030,applicationMaterials,UNKNOWN,MISSING,,,
sch_00030,applicationLink,FAIL,https://www.school30.edu.hk/admission,,,Placeholder URL
sch_00030,latitude,NEED_REVIEW,22.342735,,,
sch_00030,longitude,NEED_REVIEW,114.169482,,,
sch_00030,articulation,UNKNOWN,MISSING,,,Module not implemented
sch_00031,id,PASS,sch_00031,,,
sch_00031,name,NEED_REVIEW,加拿大國際深水埗區幼稚園（深水埗區）,,,
sch_00031,nameEn,NEED_REVIEW,Canadian International Kindergarten (深水埗區),,,
sch_00031,searchKeywords,PASS,"[""CDNIS"",""深水埗區"",""九龍"",""international""]",,,
sch_00031,category,FAIL,type:國際學校|funding:私立,,,Schema mismatch: use category not type/fundingType
sch_00031,district,FAIL,district:深水埗區|region:九龍,九龍,,Use region value for district field
sch_00031,level,PASS,幼稚園,,,
sch_00031,tuitionMin,FAIL,tuition:125634,,,Schema: split tuition into tuitionMin/Max
sch_00031,tuitionMax,FAIL,MISSING,,,Field missing in data
sch_00031,curriculum,FAIL,澳洲課程,"[""澳洲課程""]",,Should be array not string
sch_00031,language,FAIL,雙語,,,
sch_00031,highlights,FAIL,"features:[""國際交流"",""藝術特色"",""小班教學""]","[""國際交流"",""藝術特色"",""小班教學""]",,Rename features to highlights
sch_00031,address,FAIL,香港九龍深水埗區某街道39號,,,Placeholder address
sch_00031,phone,NEED_REVIEW,35592195,,,
sch_00031,website,FAIL,https://www.school31.edu.hk,,,Placeholder URL
sch_00031,applicationMaterials,UNKNOWN,MISSING,,,
sch_00031,applicationLink,FAIL,https://www.school31.edu.hk/admission,,,Placeholder URL
sch_00031,latitude,NEED_REVIEW,22.327792,,,
sch_00031,longitude,NEED_REVIEW,114.158639,,,
