schoolId,currentName,currentNameEn,matchStatus,matchedOfficialName,matchedOfficialId,matchScore,notes
sch_00152,維多利亞觀塘區幼稚園（東區）,Victoria Kindergarten (觀塘區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_00153,國際英文幼稚園（大埔區分校）,St. Catherine's International Kindergarten (大埔區),AMBIGUOUS,國際英文幼稚園 | 國際英文幼稚園 | 國際英文幼稚園 | 國際英文幼稚園,,70,multiple fuzzy matches (zh): 4
sch_00154,聖保羅堂幼稚園（大埔區分校）,St. Paul's Church Kindergarten (大埔區),AMBIGUOUS,聖保羅堂幼稚園 | 聖保羅堂幼稚園,,70,multiple fuzzy matches (zh): 2
sch_00155,維多利亞幼稚園（第5校）,Victoria Kindergarten (黃大仙區),AMBIGUOUS,維多利亞（君匯港）幼稚園 | 維多利亞（君匯港）幼稚園 | 維多利亞（君匯港）幼稚園 | 維多利亞幼稚園 | 維多利亞幼稚園 | 維多利亞幼稚園 | 維多利亞(寶翠園)幼稚園 | 維多利亞(寶翠園)幼稚園 | 維多利亞(寶翠園)幼稚園,,70,multiple fuzzy matches (zh): 9
sch_00156,寶血幼稚園（北區）,Precious Blood Kindergarten (北區),AMBIGUOUS,寶血幼稚園 | 寶血幼稚園 | 寶血幼稚園（深水埗）,,70,multiple fuzzy matches (zh): 3
sch_00157,根德園幼稚園（南區）,Kentville Kindergarten (深水埗區),AMBIGUOUS,根德園幼稚園 | 根德園幼稚園 | 根德園幼稚園 | 根德園幼稚園,,70,multiple fuzzy matches (zh): 4
sch_00158,學之園南區幼稚園（西區）,Learning Habitat Kindergarten (南區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_00159,學之園深水埗區幼稚園（第4校）,Learning Habitat Kindergarten (深水埗區),UNMATCHED,,,0,synthetic: 第N校 pattern
sch_00160,維多利亞東區幼稚園（東區分校）,Victoria Kindergarten (東區),UNMATCHED,,,0,synthetic: 分校 pattern
sch_00161,國際英文幼稚園（元朗區分校）,St. Catherine's International Kindergarten (元朗區),AMBIGUOUS,國際英文幼稚園 | 國際英文幼稚園 | 國際英文幼稚園 | 國際英文幼稚園,,70,multiple fuzzy matches (zh): 4
sch_00162,約克國際灣仔區幼稚園（西區）,York International Kindergarten (灣仔區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_00163,維多利亞東區幼稚園（東區）,Victoria Kindergarten (東區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_00164,銅鑼灣維多利亞幼稚園（北區）,Causeway Bay Victoria Kindergarten (黃大仙區),AMBIGUOUS,銅鑼灣維多利亞幼稚園 | 銅鑼灣維多利亞幼稚園 | 銅鑼灣維多利亞幼稚園,,70,multiple fuzzy matches (zh): 3
sch_00165,維多利亞幼稚園（灣仔區分校）,Victoria Kindergarten (灣仔區),AMBIGUOUS,維多利亞（君匯港）幼稚園 | 維多利亞（君匯港）幼稚園 | 維多利亞（君匯港）幼稚園 | 維多利亞幼稚園 | 維多利亞幼稚園 | 維多利亞幼稚園 | 維多利亞(寶翠園)幼稚園 | 維多利亞(寶翠園)幼稚園 | 維多利亞(寶翠園)幼稚園,,70,multiple fuzzy matches (zh): 9
sch_00166,聖保羅堂幼稚園（九龍城區）,St. Paul's Church Kindergarten (九龍城區),AMBIGUOUS,聖保羅堂幼稚園 | 聖保羅堂幼稚園,,70,multiple fuzzy matches (zh): 2
sch_00167,聖保羅堂中西區幼稚園（中西區分校）,St. Paul's Church Kindergarten (中西區),UNMATCHED,,,0,synthetic: 分校 pattern
sch_00168,根德園東區幼稚園（東區分校）,Kentville Kindergarten (東區),UNMATCHED,,,0,synthetic: 分校 pattern
sch_00169,聖保羅堂幼稚園（東區分校）,St. Paul's Church Kindergarten (東區),AMBIGUOUS,聖保羅堂幼稚園 | 聖保羅堂幼稚園,,70,multiple fuzzy matches (zh): 2
sch_00170,維多利亞幼稚園（北區）,Victoria Kindergarten (大埔區),AMBIGUOUS,維多利亞（君匯港）幼稚園 | 維多利亞（君匯港）幼稚園 | 維多利亞（君匯港）幼稚園 | 維多利亞幼稚園 | 維多利亞幼稚園 | 維多利亞幼稚園 | 維多利亞(寶翠園)幼稚園 | 維多利亞(寶翠園)幼稚園 | 維多利亞(寶翠園)幼稚園,,70,multiple fuzzy matches (zh): 9
sch_00171,銅鑼灣維多利亞幼稚園（荃灣區分校）,Causeway Bay Victoria Kindergarten (荃灣區),AMBIGUOUS,銅鑼灣維多利亞幼稚園 | 銅鑼灣維多利亞幼稚園 | 銅鑼灣維多利亞幼稚園,,70,multiple fuzzy matches (zh): 3
sch_00172,約克國際北區幼稚園（第2校）,York International Kindergarten (北區),UNMATCHED,,,0,synthetic: 第N校 pattern
sch_00173,寶血黃大仙區幼稚園（黃大仙區分校）,Precious Blood Kindergarten (黃大仙區),UNMATCHED,,,0,synthetic: 分校 pattern
sch_00174,聖保羅堂葵青區幼稚園（葵青區）,St. Paul's Church Kindergarten (葵青區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_00175,維多利亞離島區幼稚園（西區）,Victoria Kindergarten (離島區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_00176,學之園幼稚園（大埔區分校）,Learning Habitat Kindergarten (大埔區),AMBIGUOUS,學之園幼稚園(海翩康城) | 學之園幼稚園(海翩康城) | 學之園幼稚園（昇御海逸） | 學之園幼稚園（迎海） | 學之園幼稚園（迎海） | 學之園幼稚園（昇御海逸） | 學之園幼稚園(星匯居) | 學之園幼稚園(星匯居) | 學之園幼稚園(君豪峰) | 學之園幼稚園(君豪峰) | 學之園幼稚園 | 學之園幼稚園（凱帆薈） | 學之園幼稚園（凱帆薈） | 學之園幼稚園 | 學之園幼稚園(凱帆薈) | 學之園幼稚園(奧運) | 學之園幼稚園(奧運),,70,multiple fuzzy matches (zh): 17
sch_00177,根德園幼稚園（西區）,Kentville Kindergarten (西貢區),AMBIGUOUS,根德園幼稚園 | 根德園幼稚園 | 根德園幼稚園 | 根德園幼稚園,,70,multiple fuzzy matches (zh): 4
sch_00178,約克國際東區幼稚園（東區）,York International Kindergarten (東區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_00179,寶血觀塘區幼稚園（東區）,Precious Blood Kindergarten (觀塘區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_00180,學之園幼稚園（灣仔區）,Learning Habitat Kindergarten (灣仔區),AMBIGUOUS,學之園幼稚園(海翩康城) | 學之園幼稚園(海翩康城) | 學之園幼稚園（昇御海逸） | 學之園幼稚園（迎海） | 學之園幼稚園（迎海） | 學之園幼稚園（昇御海逸） | 學之園幼稚園(星匯居) | 學之園幼稚園(星匯居) | 學之園幼稚園(君豪峰) | 學之園幼稚園(君豪峰) | 學之園幼稚園 | 學之園幼稚園（凱帆薈） | 學之園幼稚園（凱帆薈） | 學之園幼稚園 | 學之園幼稚園(凱帆薈) | 學之園幼稚園(奧運) | 學之園幼稚園(奧運),,70,multiple fuzzy matches (zh): 17
sch_00181,學之園東區幼稚園（東區分校）,Learning Habitat Kindergarten (東區),UNMATCHED,,,0,synthetic: 分校 pattern
sch_00182,根德園觀塘區幼稚園（西區）,Kentville Kindergarten (觀塘區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_00183,聖保羅堂幼稚園（深水埗區）,St. Paul's Church Kindergarten (深水埗區),AMBIGUOUS,聖保羅堂幼稚園 | 聖保羅堂幼稚園,,70,multiple fuzzy matches (zh): 2
sch_00184,學之園大埔區幼稚園（南區）,Learning Habitat Kindergarten (大埔區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_00185,學之園幼稚園（深水埗區分校）,Learning Habitat Kindergarten (深水埗區),AMBIGUOUS,學之園幼稚園(海翩康城) | 學之園幼稚園(海翩康城) | 學之園幼稚園（昇御海逸） | 學之園幼稚園（迎海） | 學之園幼稚園（迎海） | 學之園幼稚園（昇御海逸） | 學之園幼稚園(星匯居) | 學之園幼稚園(星匯居) | 學之園幼稚園(君豪峰) | 學之園幼稚園(君豪峰) | 學之園幼稚園 | 學之園幼稚園（凱帆薈） | 學之園幼稚園（凱帆薈） | 學之園幼稚園 | 學之園幼稚園(凱帆薈) | 學之園幼稚園(奧運) | 學之園幼稚園(奧運),,70,multiple fuzzy matches (zh): 17
sch_00186,維多利亞幼稚園（東區）,Victoria Kindergarten (東區),AMBIGUOUS,維多利亞（君匯港）幼稚園 | 維多利亞（君匯港）幼稚園 | 維多利亞（君匯港）幼稚園 | 維多利亞幼稚園 | 維多利亞幼稚園 | 維多利亞幼稚園 | 維多利亞(寶翠園)幼稚園 | 維多利亞(寶翠園)幼稚園 | 維多利亞(寶翠園)幼稚園,,70,multiple fuzzy matches (zh): 9
sch_00187,學之園南區幼稚園（北區）,Learning Habitat Kindergarten (南區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_00188,維多利亞九龍城區幼稚園（九龍城區分校）,Victoria Kindergarten (九龍城區),UNMATCHED,,,0,synthetic: 分校 pattern
sch_00189,維多利亞深水埗區幼稚園（深水埗區分校）,Victoria Kindergarten (深水埗區),UNMATCHED,,,0,synthetic: 分校 pattern
sch_00190,銅鑼灣維多利亞元朗區幼稚園（西區）,Causeway Bay Victoria Kindergarten (元朗區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_00191,聖保羅堂幼稚園（東區）,St. Paul's Church Kindergarten (中西區),AMBIGUOUS,聖保羅堂幼稚園 | 聖保羅堂幼稚園,,70,multiple fuzzy matches (zh): 2
sch_00192,銅鑼灣維多利亞油尖旺區幼稚園（油尖旺區）,Causeway Bay Victoria Kindergarten (油尖旺區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_00193,根德園東區幼稚園（東區）,Kentville Kindergarten (東區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_00194,寶血東區幼稚園（第4校）,Precious Blood Kindergarten (東區),UNMATCHED,,,0,synthetic: 第N校 pattern
sch_00195,國際英文幼稚園（東區）,St. Catherine's International Kindergarten (東區),AMBIGUOUS,國際英文幼稚園 | 國際英文幼稚園 | 國際英文幼稚園 | 國際英文幼稚園,,70,multiple fuzzy matches (zh): 4
sch_00196,寶血元朗區幼稚園（元朗區分校）,Precious Blood Kindergarten (元朗區),UNMATCHED,,,0,synthetic: 分校 pattern
sch_00197,銅鑼灣維多利亞深水埗區幼稚園（第2校）,Causeway Bay Victoria Kindergarten (深水埗區),UNMATCHED,,,0,synthetic: 第N校 pattern
sch_00198,聖保羅堂幼稚園（西貢區分校）,St. Paul's Church Kindergarten (西貢區),AMBIGUOUS,聖保羅堂幼稚園 | 聖保羅堂幼稚園,,70,multiple fuzzy matches (zh): 2
sch_00199,根德園油尖旺區幼稚園（油尖旺區分校）,Kentville Kindergarten (油尖旺區),UNMATCHED,,,0,synthetic: 分校 pattern
sch_00200,根德園深水埗區幼稚園（深水埗區）,Kentville Kindergarten (深水埗區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_00201,約克國際葵青區幼稚園（葵青區分校）,York International Kindergarten (葵青區),UNMATCHED,,,0,synthetic: 分校 pattern
sch_00202,國際英文沙田區幼稚園（第2校）,St. Catherine's International Kindergarten (沙田區),UNMATCHED,,,0,synthetic: 第N校 pattern
sch_00203,根德園中西區幼稚園（中西區分校）,Kentville Kindergarten (中西區),UNMATCHED,,,0,synthetic: 分校 pattern
sch_00204,約克國際幼稚園（中西區分校）,York International Kindergarten (中西區),AMBIGUOUS,約克國際幼稚園 | 約克國際幼稚園 | 約克國際幼稚園 | 約克國際幼稚園,,70,multiple fuzzy matches (zh): 4
sch_00205,國際英文幼稚園（東區）,St. Catherine's International Kindergarten (東區),AMBIGUOUS,國際英文幼稚園 | 國際英文幼稚園 | 國際英文幼稚園 | 國際英文幼稚園,,70,multiple fuzzy matches (zh): 4
sch_00206,聖保羅堂幼稚園（第1校）,St. Paul's Church Kindergarten (荃灣區),AMBIGUOUS,聖保羅堂幼稚園 | 聖保羅堂幼稚園,,70,multiple fuzzy matches (zh): 2
sch_00207,銅鑼灣維多利亞幼稚園（第2校）,Causeway Bay Victoria Kindergarten (屯門區),AMBIGUOUS,銅鑼灣維多利亞幼稚園 | 銅鑼灣維多利亞幼稚園 | 銅鑼灣維多利亞幼稚園,,70,multiple fuzzy matches (zh): 3
sch_00208,聖保羅堂幼稚園（灣仔區分校）,St. Paul's Church Kindergarten (灣仔區),AMBIGUOUS,聖保羅堂幼稚園 | 聖保羅堂幼稚園,,70,multiple fuzzy matches (zh): 2
sch_00209,寶血幼稚園（第4校）,Precious Blood Kindergarten (深水埗區),AMBIGUOUS,寶血幼稚園 | 寶血幼稚園 | 寶血幼稚園（深水埗）,,70,multiple fuzzy matches (zh): 3
sch_00210,國際英文灣仔區幼稚園（灣仔區分校）,St. Catherine's International Kindergarten (灣仔區),UNMATCHED,,,0,synthetic: 分校 pattern
sch_00211,銅鑼灣維多利亞幼稚園（大埔區分校）,Causeway Bay Victoria Kindergarten (大埔區),AMBIGUOUS,銅鑼灣維多利亞幼稚園 | 銅鑼灣維多利亞幼稚園 | 銅鑼灣維多利亞幼稚園,,70,multiple fuzzy matches (zh): 3
sch_00212,聖保羅堂東區幼稚園（東區分校）,St. Paul's Church Kindergarten (東區),UNMATCHED,,,0,synthetic: 分校 pattern
sch_00213,聖保羅堂油尖旺區幼稚園（油尖旺區分校）,St. Paul's Church Kindergarten (油尖旺區),UNMATCHED,,,0,synthetic: 分校 pattern
sch_00214,維多利亞大埔區幼稚園（大埔區）,Victoria Kindergarten (大埔區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_00215,約克國際沙田區幼稚園（第5校）,York International Kindergarten (沙田區),UNMATCHED,,,0,synthetic: 第N校 pattern
sch_00216,根德園幼稚園（第1校）,Kentville Kindergarten (深水埗區),AMBIGUOUS,根德園幼稚園 | 根德園幼稚園 | 根德園幼稚園 | 根德園幼稚園,,70,multiple fuzzy matches (zh): 4
sch_00217,聖保羅堂幼稚園（第2校）,St. Paul's Church Kindergarten (東區),AMBIGUOUS,聖保羅堂幼稚園 | 聖保羅堂幼稚園,,70,multiple fuzzy matches (zh): 2
sch_00218,寶血幼稚園（荃灣區）,Precious Blood Kindergarten (荃灣區),AMBIGUOUS,寶血幼稚園 | 寶血幼稚園 | 寶血幼稚園（深水埗）,,70,multiple fuzzy matches (zh): 3
sch_00219,學之園灣仔區幼稚園（灣仔區）,Learning Habitat Kindergarten (灣仔區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_00220,寶血幼稚園（南區）,Precious Blood Kindergarten (深水埗區),AMBIGUOUS,寶血幼稚園 | 寶血幼稚園 | 寶血幼稚園（深水埗）,,70,multiple fuzzy matches (zh): 3
sch_00221,約克國際幼稚園（第1校）,York International Kindergarten (沙田區),AMBIGUOUS,約克國際幼稚園 | 約克國際幼稚園 | 約克國際幼稚園 | 約克國際幼稚園,,70,multiple fuzzy matches (zh): 4
sch_00222,國際英文幼稚園（觀塘區分校）,St. Catherine's International Kindergarten (觀塘區),AMBIGUOUS,國際英文幼稚園 | 國際英文幼稚園 | 國際英文幼稚園 | 國際英文幼稚園,,70,multiple fuzzy matches (zh): 4
sch_00223,學之園幼稚園（西貢區分校）,Learning Habitat Kindergarten (西貢區),AMBIGUOUS,學之園幼稚園(海翩康城) | 學之園幼稚園(海翩康城) | 學之園幼稚園（昇御海逸） | 學之園幼稚園（迎海） | 學之園幼稚園（迎海） | 學之園幼稚園（昇御海逸） | 學之園幼稚園(星匯居) | 學之園幼稚園(星匯居) | 學之園幼稚園(君豪峰) | 學之園幼稚園(君豪峰) | 學之園幼稚園 | 學之園幼稚園（凱帆薈） | 學之園幼稚園（凱帆薈） | 學之園幼稚園 | 學之園幼稚園(凱帆薈) | 學之園幼稚園(奧運) | 學之園幼稚園(奧運),,70,multiple fuzzy matches (zh): 17
sch_00224,根德園幼稚園（第4校）,Kentville Kindergarten (油尖旺區),AMBIGUOUS,根德園幼稚園 | 根德園幼稚園 | 根德園幼稚園 | 根德園幼稚園,,70,multiple fuzzy matches (zh): 4
sch_00225,學之園幼稚園（北區）,Learning Habitat Kindergarten (北區),AMBIGUOUS,學之園幼稚園(海翩康城) | 學之園幼稚園(海翩康城) | 學之園幼稚園（昇御海逸） | 學之園幼稚園（迎海） | 學之園幼稚園（迎海） | 學之園幼稚園（昇御海逸） | 學之園幼稚園(星匯居) | 學之園幼稚園(星匯居) | 學之園幼稚園(君豪峰) | 學之園幼稚園(君豪峰) | 學之園幼稚園 | 學之園幼稚園（凱帆薈） | 學之園幼稚園（凱帆薈） | 學之園幼稚園 | 學之園幼稚園(凱帆薈) | 學之園幼稚園(奧運) | 學之園幼稚園(奧運),,70,multiple fuzzy matches (zh): 17
sch_00226,維多利亞幼稚園（南區）,Victoria Kindergarten (南區),AMBIGUOUS,維多利亞（君匯港）幼稚園 | 維多利亞（君匯港）幼稚園 | 維多利亞（君匯港）幼稚園 | 維多利亞幼稚園 | 維多利亞幼稚園 | 維多利亞幼稚園 | 維多利亞(寶翠園)幼稚園 | 維多利亞(寶翠園)幼稚園 | 維多利亞(寶翠園)幼稚園,,70,multiple fuzzy matches (zh): 9
sch_00227,國際英文幼稚園（油尖旺區分校）,St. Catherine's International Kindergarten (油尖旺區),AMBIGUOUS,國際英文幼稚園 | 國際英文幼稚園 | 國際英文幼稚園 | 國際英文幼稚園,,70,multiple fuzzy matches (zh): 4
sch_00228,銅鑼灣維多利亞幼稚園（西區）,Causeway Bay Victoria Kindergarten (大埔區),AMBIGUOUS,銅鑼灣維多利亞幼稚園 | 銅鑼灣維多利亞幼稚園 | 銅鑼灣維多利亞幼稚園,,70,multiple fuzzy matches (zh): 3
sch_00229,國際英文幼稚園（西區）,St. Catherine's International Kindergarten (沙田區),AMBIGUOUS,國際英文幼稚園 | 國際英文幼稚園 | 國際英文幼稚園 | 國際英文幼稚園,,70,multiple fuzzy matches (zh): 4
