SCHOOL NO.,ENGLISH CATEGORY,中文類別,ENGLISH NAME,中文名稱,ENGLISH ADDRESS,中文地址,LONGITUDE,經度,LATITUDE,緯度,EASTING,坐標東,NORTHING,坐標北,STUDENTS GENDER,就讀學生性別,SESSION,學校授課時間,DISTRICT,分區,FINANCE TYPE,資助種類,SCHOOL LEVEL,學校類型,TELEPHONE,聯絡電話,FAX NUMBER,傳真號碼,WEBSITE,網頁,RELIGION,宗教
518506000123,Aided Primary Schools,資助小學,PO LEUNG KUK FUNG CHING MEMORIAL PRIMARY SCHOOL,保良局馮晴紀念小學,2 PUI SHING ROAD TSEUNG KWAN O NEW TERRITORIES (EXCLUDING CLASSROOMS 101-106 401-406 TOILET FACILITIES ROOM NO 108-109 408-409 & COMPUTER ROOM 301 (3:00PM-9:00PM FROM MONDAY-SATURDAY)),新界將軍澳培成路2號(101–106 401–406號課室108–109 408–409號洗手間及301電腦室(星期一至六下午3：30至9：00)除外),114.26361394,114.26361394,22.31514123,22.31514123,845205.0,845205.0,819575.0,819575.0,CO-ED,男女,WHOLE DAY,全日,SAI KUNG,西貢區,AIDED,資助,PRIMARY,小學,27066620,27066620,27064742,27064742,http://www.plkfcmps.edu.hk,http://www.plkfcmps.edu.hk,NOT APPLICABLE,不適用
516880000123,Aided Primary Schools,資助小學,HHCKLA BUDDHIST WONG CHO SUM SCHOOL,香海正覺蓮社佛教黃藻森學校,KING LAM ESTATE TSEUNG KWAN O NEW TERRITORIES,新界 將軍澳 景林邨,114.26043337,114.26043337,22.31999233,22.31999233,844877.0,844877.0,820112.0,820112.0,CO-ED,男女,WHOLE DAY,全日,SAI KUNG,西貢區,AIDED,資助,PRIMARY,小學,26234773,26234773,26232310,26232310,http://www.bwcss.edu.hk,http://www.bwcss.edu.hk,BUDDHISM,佛教
115576000123,Aided Primary Schools,資助小學,SIR ROBERT BLACK COLLEGE OF EDUCATION PAST STUDENTS' ASSOCIATION HO SAU KI SCHOOL,柏立基教育學院校友會何壽基學校,"ESTATE SCHOOL NO. 1, TIN KING ESTATE, TUEN MUN, NEW TERRITORIES",新界屯門田景邨屋邨小學Nｏ． 1學校校舍,113.96659167,113.96659167,22.40563123,22.40563123,814616.0,814616.0,829608.0,829608.0,CO-ED,男女,WHOLE DAY,全日,TUEN MUN,屯門區,AIDED,資助,PRIMARY,小學,24556111,24556111,24642990,24642990,http://www.hosauki.edu.hk,http://www.hosauki.edu.hk,NOT APPLICABLE,不適用
511749000123,Aided Primary Schools,資助小學,FANLING PUBLIC SCHOOL,粉嶺公立學校,"FANLING VILLAGE, FANLING, NEW TERRITORIES & COVERED PLAYGROUND",新界粉嶺粉嶺村及有蓋操場,114.13753479,114.13753479,22.49660946,22.49660946,832220.0,832220.0,839668.0,839668.0,CO-ED,男女,WHOLE DAY,全日,NORTH,北區,AIDED,資助,PRIMARY,小學,26702297,26702297,26685371,26685371,http://www.flp.edu.hk,http://www.flp.edu.hk,NOT APPLICABLE,不適用
115215000123,Aided Primary Schools,資助小學,CARMEL ALISON LAM PRIMARY SCHOOL,迦密愛禮信小學,"ESTATE PRIMARY SCHOOL, HIN KENG ESTATE, SHATIN, NEW TERRITORIES",新界沙田顯徑邨,114.17421404,114.17421404,22.36626843,22.36626843,835994.0,835994.0,825234.0,825234.0,CO-ED,男女,WHOLE DAY,全日,SHA TIN,沙田區,AIDED,資助,PRIMARY,小學,26996945,26996945,26019441,26019441,http://www.calps.edu.hk,http://www.calps.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
115649000123,Aided Primary Schools,資助小學,NG CLAN'S ASSOCIATION TAI PAK MEMORIAL SCHOOL,吳氏宗親總會泰伯紀念學校,"KAM YING COURT, MA ON SHAN, SHATIN, NEW TERRITORIES",新界沙田馬鞍山錦英苑,114.23493889,114.23493889,22.42127188,22.42127188,842246.0,842246.0,831326.0,831326.0,CO-ED,男女,WHOLE DAY,全日,SHA TIN,沙田區,AIDED,資助,PRIMARY,小學,26404033,26404033,26400972,26400972,http://www.taipak.edu.hk,http://www.taipak.edu.hk,NOT APPLICABLE,不適用
114529000123,Aided Primary Schools,資助小學,TOI SHAN ASSOCIATION PRIMARY SCHOOL,台山商會學校,"14 & 16 SHEK PAI TAU ROAD, TUEN MUN, NEW TERRITORIES",新界屯門石排頭路14號,113.97189059,113.97189059,22.40158336,22.40158336,815161.0,815161.0,829159.0,829159.0,CO-ED,男女,WHOLE DAY,全日,TUEN MUN,屯門區,AIDED,資助,PRIMARY,小學,24622866,24622866,24693274,24693274,http://www.ts.edu.hk,http://www.ts.edu.hk,NOT APPLICABLE,不適用
529540000123,Aided Primary Schools,資助小學,PENTECOSTAL YU LEUNG FAT PRIMARY SCHOOL,五旬節于良發小學,"16 FAI MING ROAD, FANLING, NEW TERRITORIES",新界粉嶺暉明路16號,114.13864674,114.13864674,22.48179083,22.48179083,832334.0,832334.0,838027.0,838027.0,CO-ED,男女,WHOLE DAY,全日,NORTH,北區,AIDED,資助,PRIMARY,小學,26795626,26795626,26765434,26765434,http://www.pylfps.edu.hk,http://www.pylfps.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
115142000123,Aided Primary Schools,資助小學,SAM SHUI NATIVES ASSOCIATION HUEN KING WING SCHOOL,三水同鄉會禤景榮學校,"ESTATE PRIMARY SCHOOL NO 1, FU SHIN ESTATE, TAI PO, NEW TERRITORIES",新界大埔富善邨屋邨小學第一校舍,114.17620404,114.17620404,22.45226585,22.45226585,836199.0,836199.0,834757.0,834757.0,CO-ED,男女,WHOLE DAY,全日,TAI PO,大埔區,AIDED,資助,PRIMARY,小學,26619383,26619383,26643320,26643320,http://ssnahkws.edu.hk,http://ssnahkws.edu.hk,NOT APPLICABLE,不適用
114391000123,Aided Primary Schools,資助小學,SHATIN TSUNG TSIN SCHOOL,沙田崇真學校,"ESTATE SCHOOL 1, LEK YUEN ESTATE SHATIN NT","ESTATE SCHOOL 1, LEK YUEN ESTATE SHATIN NT",114.19073134,114.19073134,22.38559319,22.38559319,837695.0,837695.0,827374.0,827374.0,CO-ED,男女,WHOLE DAY,全日,SHA TIN,沙田區,AIDED,資助,PRIMARY,小學,26918194,26918194,26090597,26090597,http://www.stts.edu.hk,http://www.stts.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
516996000123,Aided Primary Schools,資助小學,YAN CHAI HOSPITAL CHAN IU SENG PRIMARY SCHOOL,仁濟醫院陳耀星小學,YUK MING COURT TSEUNG KWAN O NEW TERRITORIES,新界 將軍澳 煜明苑,114.26757401,114.26757401,22.31537386,22.31537386,845613.0,845613.0,819601.0,819601.0,CO-ED,男女,WHOLE DAY,全日,SAI KUNG,西貢區,AIDED,資助,PRIMARY,小學,27061932,27061932,27064872,27064872,http://www.ychcisps.edu.hk,http://www.ychcisps.edu.hk,NOT APPLICABLE,不適用
115487000123,Aided Primary Schools,資助小學,YAN CHAI HOSPITAL CHIU TSANG HOK WAN PRIMARY SCHOOL,仁濟醫院趙曾學韞小學,"ESTATE PRIMARY SCHOOL, TSING YI ESTATE, PHASE II, TSING YI, NT",新界青衣青衣邨第二期屋邨小學,114.1027204,114.1027204,22.35684166,22.35684166,828630.0,828630.0,824192.0,824192.0,CO-ED,男女,WHOLE DAY,全日,KWAI TSING,葵青區,AIDED,資助,PRIMARY,小學,24331788,24331788,24357023,24357023,http://www.ychcthwps.edu.hk,http://www.ychcthwps.edu.hk,NOT APPLICABLE,不適用
114502000123,Aided Primary Schools,資助小學,SIR ROBERT BLACK COLLEGE OF EDUCATION PAST STUDENTS' ASSOCIATION LU KWONG FAI MEMORIAL SCHOOL,柏立基教育學院校友會盧光輝紀念學校,221 KWAI SHING CIRCUIT KWAI CHUNG NEW TERRITORIES,新界葵涌葵盛圍221號,114.12295048,114.12295048,22.36346905,22.36346905,830714.0,830714.0,824925.0,824925.0,CO-ED,男女,WHOLE DAY,全日,KWAI TSING,葵青區,AIDED,資助,PRIMARY,小學,24290452,24290452,24801757,24801757,http://www.lynms.edu.hk,http://www.lynms.edu.hk,NOT APPLICABLE,不適用
114820000123,Aided Primary Schools,資助小學,PO LEUNG KUK DR. JIMMY WONG CHI-HO (TIN SUM VALLEY) PRIMARY SCHOOL,保良局王賜豪(田心谷)小學,"ESTATE PRIMARY SCHOOL, LUNG HANG ESTATE, SHATIN, AREA 2A, NEW TERRITORIES (EXCLUDING ROOMS 406-409, 4/F. & ROOMS 506-509, 5/F., MONDAYS-FRIDAYS 3:30PM TO 9:00PM, SATURDAYS-SUNDAYS & PUBLIC HOLIDAYS 8:00AM TO 7:00PM)",新界沙田二甲地段隆亨邨屋邨小學校舍(4樓406-409室及5樓506-509室星期一至星期五下午3時30分至下午9時星期六、日及公眾假期上午8時至下午7時除外),114.17778705,114.17778705,22.36795716,22.36795716,836362.0,836362.0,825421.0,825421.0,CO-ED,男女,WHOLE DAY,全日,SHA TIN,沙田區,AIDED,資助,PRIMARY,小學,26062363,26062363,26927711,26927711,http://www.plkwch.edu.hk,http://www.plkwch.edu.hk,NOT APPLICABLE,不適用
513180000123,Aided Primary Schools,資助小學,PO KOK PRIMARY SCHOOL,寶覺小學,"G/F. - 5/F., 9 SHAN KWONG ROAD & 11 SHAN KWONG ROAD, HAPPY VALLEY, HONG KONG",香港跑馬地山光道9號地下至5樓及山光道11號,114.18516017,114.18516017,22.26742835,22.26742835,837122.0,837122.0,814289.0,814289.0,CO-ED,男女,WHOLE DAY,全日,WAN CHAI,灣仔區,AIDED,資助,PRIMARY,小學,25737911,25737911,25724364,25724364,http://www.pokokps.edu.hk,http://www.pokokps.edu.hk,BUDDHISM,佛教
112666000123,Aided Primary Schools,資助小學,TUNG TAK SCHOOL,通德學校,"SHING MUN SAN TSUEN, KAM TIN, YUEN LONG, NEW TERRITORIES",新界元朗錦田城門新村,114.06602323,114.06602323,22.44114746,22.44114746,824857.0,824857.0,833530.0,833530.0,CO-ED,男女,WHOLE DAY,全日,YUEN LONG,元朗區,AIDED,資助,PRIMARY,小學,24761101,24761101,24747045,24747045,http://www.ttsch.edu.hk,http://www.ttsch.edu.hk,NOT APPLICABLE,不適用
542580000123,Aided Primary Schools,資助小學,THE EDUCATION UNIVERSITY OF HONG KONG JOCKEY CLUB PRIMARY SCHOOL,香港教育大學賽馬會小學,"10 LO PING ROAD, THE EDUCATION UNIVERSITY OF HONG KONG, TAI PO, NEW TERRITORIES",新界大埔露屏路10號香港教育大學,114.19449024,114.19449024,22.46965751,22.46965751,838081.0,838081.0,836683.0,836683.0,CO-ED,男女,WHOLE DAY,全日,TAI PO,大埔區,AIDED,資助,PRIMARY,小學,29481122,29481122,29481121,29481121,http://www.edujcps.edu.hk,http://www.edujcps.edu.hk,NOT APPLICABLE,不適用
512389000123,Aided Primary Schools,資助小學,THE CHURCH OF CHRIST IN CHINA KEI WA PRIMARY SCHOOL,中華基督教會基華小學,3 WONG KUK AVENUE CHOI HUNG ESTATE WONG TAI SIN KOWLOON,九龍黃大仙黃菊路3號彩虹邨,114.20661698,114.20661698,22.33604043,22.33604043,839332.0,839332.0,821887.0,821887.0,CO-ED,男女,WHOLE DAY,全日,WONG TAI SIN,黃大仙區,AIDED,資助,PRIMARY,小學,23200683,23200683,23259035,23259035,http://www.keiwa.edu.hk,http://www.keiwa.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
575720000123,Aided Primary Schools,資助小學,SHEK LEI ST. JOHN'S CATHOLIC PRIMARY SCHOOL,石籬聖若望天主教小學,"99 TAI PAK TIN STREET, KWAI CHUNG, NEW TERRITORIES",新界葵涌大白田街99號,114.14055143,114.14055143,22.36923543,22.36923543,832527.0,832527.0,825563.0,825563.0,CO-ED,男女,WHOLE DAY,全日,KWAI TSING,葵青區,AIDED,資助,PRIMARY,小學,35950036,35950036,35950163,35950163,http://www.slsj.edu.hk,http://www.slsj.edu.hk,CATHOLICISM,天主教
584118000123,Aided Primary Schools,資助小學,PO LEUNG KUK WOMEN'S WELFARE CLUB WESTERN DISTRICT FUNG LEE PUI YIU PRIMARY SCHOOL,保良局西區婦女福利會馮李佩瑤小學,11 KWUN TSING ROAD SO KWUN WAT TUEN MUN NEW TERRITORIES,新界屯門掃管笏管青路11號,113.99531204,113.99531204,22.37395097,22.37395097,817569.0,817569.0,826096.0,826096.0,CO-ED,男女,WHOLE DAY,全日,TUEN MUN,屯門區,AIDED,資助,PRIMARY,小學,24112208,24112208,24112207,24112207,http://plkflpy.edu.hk,http://plkflpy.edu.hk,NOT APPLICABLE,不適用
578320000223,Aided Primary Schools,資助小學,TUNG WAH GROUP OF HOSPITALS MA KAM CHAN MEMORIAL PRIMARY SCHOOL,東華三院馬錦燦紀念小學,"2 CHING SHING ROAD, SHEUNG SHUI, NEW TERRITORIES",新界上水清城路2號,114.12403697,114.12403697,22.49430285,22.49430285,830831.0,830831.0,839413.0,839413.0,CO-ED,男女,WHOLE DAY,全日,NORTH,北區,AIDED,資助,PRIMARY,小學,26711071,26711071,26711079,26711079,http://www.twghmkc.edu.hk,http://www.twghmkc.edu.hk,NOT APPLICABLE,不適用
579513000123,Aided Primary Schools,資助小學,THE CHURCH OF CHRIST IN CHINA HEEP WOH PRIMARY SCHOOL (CHEUNG SHA WAN),中華基督教會協和小學(長沙灣),18 TONKIN STREET SHAM SHUI PO KOWLOON,九龍深水埗東京街18號,114.15796508,114.15796508,22.33461524,22.33461524,834320.0,834320.0,821729.0,821729.0,CO-ED,男女,WHOLE DAY,全日,SHAM SHUI PO,深水埗區,AIDED,資助,PRIMARY,小學,21119099,21119099,21119826,21119826,http://www.heepwohcsw.edu.hk,http://www.heepwohcsw.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
584126000123,Aided Primary Schools,資助小學,SHUN TAK FRATERNAL ASSOCIATION LEE KAM PRIMARY SCHOOL,順德聯誼總會李金小學,23 SO KWUN WAT ROAD TUEN MUN NEW TERRITORIES,新界屯門掃管笏路23號,113.99601081,113.99601081,22.37420461,22.37420461,817641.0,817641.0,826124.0,826124.0,CO-ED,男女,WHOLE DAY,全日,TUEN MUN,屯門區,AIDED,資助,PRIMARY,小學,24411222,24411222,24411282,24411282,http://www.leekamps.edu.hk,http://www.leekamps.edu.hk,NOT APPLICABLE,不適用
579548000123,Aided Primary Schools,資助小學,KOWLOON TONG BISHOP WALSH CATHOLIC SCHOOL,九龍塘天主教華德學校,39 INVERNESS ROAD KOWLOON,九龍延文禮士道39號,114.18624163,114.18624163,22.33449867,22.33449867,837233.0,837233.0,821716.0,821716.0,CO-ED,男女,WHOLE DAY,全日,KOWLOON CITY,九龍城區,AIDED,資助,PRIMARY,小學,23373768,23373768,23373776,23373776,http://www.ktbwcs.edu.hk,http://www.ktbwcs.edu.hk,CATHOLICISM,天主教
575844000123,Aided Primary Schools,資助小學,S.K.H. YUEN CHEN MAUN CHEN JUBILEE PRIMARY SCHOOL,聖公會阮鄭夢芹銀禧小學,ESTATE PRIMARY SCHOOL AREA 8 FU HENG ESTATE PHASE IV TAI PO NEW TERRITORIES,新界大埔富亨邨第四期第八區屋邨小學,114.1723566,114.1723566,22.45945402,22.45945402,835803.0,835803.0,835553.0,835553.0,CO-ED,男女,WHOLE DAY,全日,TAI PO,大埔區,AIDED,資助,PRIMARY,小學,26660606,26660606,26678051,26678051,http://www.skhycmcj.edu.hk,http://www.skhycmcj.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
575500000123,Aided Primary Schools,資助小學,TAOIST CHING CHUNG PRIMARY SCHOOL (WU KING ESTATE),道教青松小學(湖景邨),ESTATE PRIMARY SCHOOL NO 1 PHASE 1 WU KING ESTATE AREA 28 TUEN MUN NEW TERRITORIES,新界屯門第28區湖景邨第一期屋邨小學第1號校舍,113.96524997,113.96524997,22.37449241,22.37449241,814473.0,814473.0,826160.0,826160.0,CO-ED,男女,WHOLE DAY,全日,TUEN MUN,屯門區,AIDED,資助,PRIMARY,小學,24652881,24652881,24656863,24656863,http://www.tccpswke.edu.hk,http://www.tccpswke.edu.hk,TAOISM,道教
575607000123,Aided Primary Schools,資助小學,SHAM TSENG CATHOLIC PRIMARY SCHOOL,深井天主教小學,37 CASTLE PEAK ROAD SHAM TSENG TSUEN WAN NEW TERRITORIES,新界荃灣青山公路深井段37號,114.06046967,114.06046967,22.36746381,22.36746381,824279.0,824279.0,825371.0,825371.0,CO-ED,男女,WHOLE DAY,全日,TSUEN WAN,荃灣區,AIDED,資助,PRIMARY,小學,24903912,24903912,24903913,24903913,http://www.stcpri.edu.hk,http://www.stcpri.edu.hk,CATHOLICISM,天主教
579556000123,Aided Primary Schools,資助小學,"CHINESE METHODIST SCHOOL, TANNER HILL",丹拿山循道學校,"4 PAK FUK ROAD, NORTH POINT, HONG KONG",香港北角百福道4號,114.20515176,114.20515176,22.29070708,22.29070708,839182.0,839182.0,816867.0,816867.0,CO-ED,男女,WHOLE DAY,全日,EASTERN,東區,AIDED,資助,PRIMARY,小學,25615822,25615822,25615800,25615800,http://www.cmsth.edu.hk,http://www.cmsth.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
572357000123,Aided Primary Schools,資助小學,BUDDHIST CHAN WING KAN MEMORIAL SCHOOL,佛教陳榮根紀念學校,"23 LAM HAU TSUEN ROAD, MA TIN, YUEN LONG, N.T.",新界元朗馬田欖口村路23號,114.01984478,114.01984478,22.43777692,22.43777692,820103.0,820103.0,833161.0,833161.0,CO-ED,男女,WHOLE DAY,全日,YUEN LONG,元朗區,AIDED,資助,PRIMARY,小學,24753663,24753663,24753991,24753991,http://www.bcwkms.edu.hk,http://www.bcwkms.edu.hk,BUDDHISM,佛教
575534000123,Aided Primary Schools,資助小學,MARYKNOLL FATHERS' SCHOOL (PRIMARY SECTION),瑪利諾神父教會學校(小學部),11 HOI LAI STREET SHAM SHUI PO KOWLOON,九龍深水埗海麗街11號,114.14580289,114.14580289,22.33143461,22.33143461,833067.0,833067.0,821377.0,821377.0,CO-ED,男女,WHOLE DAY,全日,SHAM SHUI PO,深水埗區,AIDED,資助,PRIMARY,小學,"27788235,27788290","27788235,27788290",27761744,27761744,http://www.mfsp.edu.hk,http://www.mfsp.edu.hk,CATHOLICISM,天主教
575615000123,Aided Primary Schools,資助小學,JORDAN VALLEY ST. JOSEPH'S CATHOLIC PRIMARY SCHOOL,佐敦谷聖若瑟天主教小學,80 CHOI HA ROAD KOWLOON,九龍彩霞道80號,114.21383712,114.21383712,22.32865193,22.32865193,840076.0,840076.0,821069.0,821069.0,CO-ED,男女,WHOLE DAY,全日,KWUN TONG,觀塘區,AIDED,資助,PRIMARY,小學,23050061,23050061,23053005,23053005,http://www.jvsj.edu.hk,http://www.jvsj.edu.hk,CATHOLICISM,天主教
510769000123,Aided Primary Schools,資助小學,THE CHURCH OF CHRIST IN CHINA CHUEN YUEN SECOND PRIMARY SCHOOL,中華基督教會全完第二小學,3 SHEUNG KOK STREET TAI WO HAU TSUEN WAN NEW TERRITORIES,新界荃灣大窩口上角街三號,114.1260945,114.1260945,22.36815691,22.36815691,831038.0,831038.0,825444.0,825444.0,CO-ED,男女,WHOLE DAY,全日,KWAI TSING,葵青區,AIDED,資助,PRIMARY,小學,24201220,24201220,24101401,24101401,http://www.chuenyuen2.edu.hk,http://www.chuenyuen2.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
514632000123,Aided Primary Schools,資助小學,TSUEN WAN PUBLIC HO CHUEN YIU MEMORIAL PRIMARY SCHOOL,荃灣公立何傳耀紀念小學,ESTATE PRIMARY SCHOOL NO 1 SHEK WAI KOK ESTATE TSUEN WAN NEW TERRITORIES,新界荃灣石圍角邨屋邨第一小學,114.12558696,114.12558696,22.37539924,22.37539924,830986.0,830986.0,826246.0,826246.0,CO-ED,男女,WHOLE DAY,全日,TSUEN WAN,荃灣區,AIDED,資助,PRIMARY,小學,24902047,24902047,24902331,24902331,http://www.twpsch.edu.hk,http://www.twpsch.edu.hk,NOT APPLICABLE,不適用
510017000123,Aided Primary Schools,資助小學,BISHOP WALSH PRIMARY SCHOOL,華德學校,150 JUNCTION ROAD KOWLOON,九龍聯合道150號,114.18762976,114.18762976,22.33484175,22.33484175,837376.0,837376.0,821754.0,821754.0,CO-ED,男女,WHOLE DAY,全日,WONG TAI SIN,黃大仙區,AIDED,資助,PRIMARY,小學,23367804,23367804,23361664,23361664,http://www.bishopwalsh.edu.hk,http://www.bishopwalsh.edu.hk,CATHOLICISM,天主教
512362000123,Aided Primary Schools,資助小學,THE CHURCH OF CHRIST IN CHINA KEI TSUN PRIMARY SCHOOL,中華基督教會基全小學,150 TAI KOK TSUI ROAD KOWLOON,九龍大角咀道150號,114.16215977,114.16215977,22.32265015,22.32265015,834752.0,834752.0,820404.0,820404.0,CO-ED,男女,WHOLE DAY,全日,YAU TSIM MONG,油尖旺區,AIDED,資助,PRIMARY,小學,23928221,23928221,23990319,23990319,http://www.cccktps.edu.hk,http://www.cccktps.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
510904000223,Aided Primary Schools,資助小學,METHODIST SCHOOL,循道學校,12 WYLIE ROAD KOWLOON (INCLUDING ROOF PLAYGROUNDS AT 4/F AND 5/F),九龍衛理道12號(包括4樓及5樓天台操場),114.17676759,114.17676759,22.30853599,22.30853599,836257.0,836257.0,818841.0,818841.0,CO-ED,男女,WHOLE DAY,全日,YAU TSIM MONG,油尖旺區,AIDED,資助,PRIMARY,小學,39762200,39762200,27711422,27711422,http://www.kmsch.edu.hk,http://www.kmsch.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
511846000123,Aided Primary Schools,資助小學,FRESH FISH TRADERS' SCHOOL,鮮魚行學校,33 SYCAMORE STREET TAI KOK TSUI KOWLOON,九龍大角咀詩歌舞街33號,114.164062,114.164062,22.3246551,22.3246551,834948.0,834948.0,820626.0,820626.0,CO-ED,男女,WHOLE DAY,全日,YAU TSIM MONG,油尖旺區,AIDED,資助,PRIMARY,小學,23938958,23938958,23966702,23966702,http://www.ffts.edu.hk,http://www.ffts.edu.hk,NOT APPLICABLE,不適用
512524000123,Aided Primary Schools,資助小學,KOWLOON WOMEN'S WELFARE CLUB LI PING MEMORIAL SCHOOL,九龍婦女福利會李炳紀念學校,"33 WYLIE ROAD, KOWLOON",九龍衛理道33號,114.17550587,114.17550587,22.31289777,22.31289777,836127.0,836127.0,819324.0,819324.0,CO-ED,男女,WHOLE DAY,全日,YAU TSIM MONG,油尖旺區,AIDED,資助,PRIMARY,小學,27711695,27711695,27709664,27709664,http://www.kwwclpms.edu.hk,http://www.kwwclpms.edu.hk,NOT APPLICABLE,不適用
511404000123,Aided Primary Schools,資助小學,THE EVANGELICAL LUTHERAN CHURCH OF HONG KONG FAITH LOVE LUTHERAN SCHOOL,基督教香港信義會信愛學校,ESTATE SCHOOL NO 2 YUE WAN ESTATE CHAI WAN HONG KONG,香港柴灣漁灣邨第二座校舍,114.24219038,114.24219038,22.26662975,22.26662975,843000.0,843000.0,814202.0,814202.0,CO-ED,男女,WHOLE DAY,全日,EASTERN,東區,AIDED,資助,PRIMARY,小學,25562442,25562442,28984212,28984212,http://www.cwflls.edu.hk,http://www.cwflls.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
513318000123,Aided Primary Schools,資助小學,PRECIOUS BLOOD PRIMARY SCHOOL,寶血小學,72 SING WOO ROAD HAPPY VALLEY HONG KONG,香港跑馬地成和道72號,114.18802229,114.18802229,22.26632644,22.26632644,837417.0,837417.0,814167.0,814167.0,CO-ED,男女,WHOLE DAY,全日,WAN CHAI,灣仔區,AIDED,資助,PRIMARY,小學,25723851,25723851,25724421,25724421,http://www.preciousbloodhv.edu.hk,http://www.preciousbloodhv.edu.hk,CATHOLICISM,天主教
513326000123,Aided Primary Schools,資助小學,PRECIOUS BLOOD PRIMARY SCHOOL (WAH FU ESTATE),華富邨寶血小學,27 WATERFALL BAY ROAD WAH FU ESTATE HONG KONG,香港華富邨瀑布灣道27號,114.13440186,114.13440186,22.25235989,22.25235989,831890.0,831890.0,812621.0,812621.0,CO-ED,男女,WHOLE DAY,全日,SOUTHERN,南區,AIDED,資助,PRIMARY,小學,25511211,25511211,25504313,25504313,http://www.pbps.edu.hk,http://www.pbps.edu.hk,CATHOLICISM,天主教
114405000123,Aided Primary Schools,資助小學,FUNG KAI NO.1 PRIMARY SCHOOL,鳳溪第一小學,"15 & 19 JOCKEY CLUB ROAD, SHEUNG SHUI, NEW TERRITORIES",新界上水馬會道15號及19號,114.12760744,114.12760744,22.5106851,22.5106851,831199.0,831199.0,841227.0,841227.0,CO-ED,男女,WHOLE DAY,全日,NORTH,北區,AIDED,資助,PRIMARY,小學,26709353,26709353,26685381,26685381,http://www.fk1ps.edu.hk,http://www.fk1ps.edu.hk,NOT APPLICABLE,不適用
134872000123,Aided Primary Schools,資助小學,"EMMANUEL PRIMARY SCHOOL, KOWLOON",九龍靈光小學,36-38 SHING TAK STREET MA TAU WAI KOWLOON,九龍馬頭圍盛德街36至38號,114.18794924,114.18794924,22.32410436,22.32410436,837409.0,837409.0,820565.0,820565.0,CO-ED,男女,WHOLE DAY,全日,KOWLOON CITY,九龍城區,AIDED,資助,PRIMARY,小學,27111232,27111232,27141224,27141224,http://www.eps.edu.hk,http://www.eps.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
